"Region","CellType","GWAS","Beta","P","P.adj.fdr"
"sacc","Inhib_D.1","AD.metaPh3",0.029263,0.10296,0.191317858176556
"sacc","Inhib_E.1","AD.metaPh3",0.016286,0.29738,0.398160500521376
"sacc","Inhib_F.1","AD.metaPh3",0.031368,0.11754,0.207591758241758
"sacc","Inhib_G","AD.metaPh3",0.041041,0.092545,0.179366859728507
"sacc","Inhib_H","AD.metaPh3",0.011803,0.32318,0.422569368635438
"sacc","Inhib_I","AD.metaPh3",0.022547,0.33321,0.430424185110664
"sacc","Inhib_J","AD.metaPh3",-0.0086915,0.56005,0.631346971027217
"sacc","Inhib_K","AD.metaPh3",0.040027,0.25006,0.352831912087912
"sacc","Micro.1","AD.metaPh3",0.10725,0.00032349,0.00251734036363636
"sacc","Neu_FAT2.CDH15","AD.metaPh3",-0.018135,0.62584,0.6921434625323
"sacc","OPC.1","AD.metaPh3",0.052685,0.025749,0.0729839205298013
"sacc","Oligo_A","AD.metaPh3",0.074043,0.006313,0.0257329904761905
"sacc","Oligo_B","AD.metaPh3",0.10192,0.092777,0.179406126506024
"hpc","Astro_A.1","AD.metaPh3",0.028152,0.13681,0.229027431551499
"hpc","Astro_B.1","AD.metaPh3",0.01474,0.32743,0.425096177957533
"hpc","Excit_A.2","AD.metaPh3",0.024694,0.104,0.192341352517986
"hpc","Excit_B.2","AD.metaPh3",0.011189,0.24832,0.351535700110254
"hpc","Excit_C.2","AD.metaPh3",0.04848,0.17366,0.269624474002418
"hpc","Excit_D.2","AD.metaPh3",0.0035335,0.46074,0.546043505535055
"hpc","Excit_E.2","AD.metaPh3",0.018017,0.35247,0.446763553800592
"hpc","Excit_F.2","AD.metaPh3",0.022773,0.16545,0.260659877300614
"hpc","Excit_G.1","AD.metaPh3",-0.023415,0.6525,0.717303082191781
"hpc","Excit_H","AD.metaPh3",0.011506,0.36731,0.460122965853659
"hpc","Inhib_A.2","AD.metaPh3",0.019127,0.13353,0.225003307086614
"hpc","Inhib_B.2","AD.metaPh3",0.021667,0.2032,0.301977777777778
"hpc","Inhib_C.2","AD.metaPh3",-0.0026197,0.51721,0.595603264573991
"hpc","Inhib_D.2","AD.metaPh3",0.0055067,0.42598,0.514058571428571
"hpc","Micro.2","AD.metaPh3",0.089691,0.00099697,0.00643271095477387
"hpc","Mural.1","AD.metaPh3",0.0013687,0.49002,0.571986981818182
"hpc","OPC.2","AD.metaPh3",0.056658,0.018713,0.0584610510948905
"hpc","OPC_COP","AD.metaPh3",-0.0012659,0.50856,0.588280216216216
"hpc","Oligo.1","AD.metaPh3",0.053584,0.023828,0.068908
"hpc","Tcell.1","AD.metaPh3",0.067598,0.086509,0.17010345482389
"nac","Astro_A.2","AD.metaPh3",0.035314,0.15741,0.250141633663366
"nac","Astro_B.2","AD.metaPh3",-0.011089,0.69218,0.755105454545455
"nac","Inhib_A.3","AD.metaPh3",0.019501,0.16778,0.263683623011016
"nac","Inhib_B.3","AD.metaPh3",0.10027,0.0079611,0.0306668407185629
"nac","Inhib_C.3","AD.metaPh3",0.037129,0.06625,0.142011686143573
"nac","Inhib_D.3","AD.metaPh3",0.055608,0.0066035,0.026579605015674
"nac","Inhib_E.2","AD.metaPh3",0.015259,0.33962,0.434934197407777
"nac","MSN.D1_A","AD.metaPh3",-0.0017703,0.54447,0.617579045936396
"nac","MSN.D1_B","AD.metaPh3",0.014281,0.35798,0.450192282076396
"nac","MSN.D1_C","AD.metaPh3",-0.022843,0.77749,0.8319143
"nac","MSN.D1_D","AD.metaPh3",0.00077602,0.483,0.566367123287671
"nac","MSN.D1_E","AD.metaPh3",0.038317,0.076028,0.155605261146497
"nac","MSN.D1_F","AD.metaPh3",0.0037598,0.4678,0.553089502762431
"nac","MSN.D2_A","AD.metaPh3",0.013102,0.21058,0.309570343249428
"nac","MSN.D2_B","AD.metaPh3",-0.024351,0.83712,0.880296530278232
"nac","MSN.D2_C","AD.metaPh3",0.01475,0.30265,0.401034674922601
"nac","MSN.D2_D","AD.metaPh3",0.033743,0.24465,0.347874418604651
"nac","Macrophage.1","AD.metaPh3",0.14936,6.2475e-05,0.000621844186046512
"nac","Micro.3","AD.metaPh3",0.093537,0.00028802,0.00228282518518518
"nac","Micro_resting","AD.metaPh3",0.1623,0.058778,0.129549653516295
"nac","OPC.3","AD.metaPh3",0.04321,0.038958,0.0963816416184971
"nac","OPC_COP.1","AD.metaPh3",-0.053722,0.84405,0.88506906122449
"nac","Oligo_A.1","AD.metaPh3",0.055295,0.0072261,0.0283740440366972
"nac","Oligo_B.1","AD.metaPh3",0.05854,0.031163,0.08216281724846
"amy","Astro_A.3","AD.metaPh3",0.0090797,0.34672,0.441655238095238
"amy","Astro_B.3","AD.metaPh3",0.1262,0.12736,0.219503677852349
"amy","Endo","AD.metaPh3",0.048894,0.13253,0.224200948616601
"amy","Excit_A.3","AD.metaPh3",0.0086249,0.2841,0.386424152542373
"amy","Excit_B.3","AD.metaPh3",0.0095858,0.38111,0.470977131857555
"amy","Excit_C.3","AD.metaPh3",-0.0078287,0.62302,0.690213701466782
"amy","Inhib_A.4","AD.metaPh3",0.030256,0.026671,0.0747719737991266
"amy","Inhib_B.4","AD.metaPh3",0.025635,0.073553,0.152571974151858
"amy","Inhib_C.4","AD.metaPh3",-0.003491,0.56624,0.637206099912358
"amy","Inhib_D.4","AD.metaPh3",0.025329,0.082526,0.165309491419657
"amy","Inhib_E.3","AD.metaPh3",-0.012066,0.69387,0.755665038167939
"amy","Inhib_F.2","AD.metaPh3",0.012071,0.28967,0.391100189274448
"amy","Inhib_G.1","AD.metaPh3",-0.0036268,0.52842,0.605795785714286
"amy","Inhib_H.1","AD.metaPh3",0.015304,0.33975,0.434934197407777
"amy","Micro.4","AD.metaPh3",0.085234,0.00092913,0.00605819878172589
"amy","Mural.2","AD.metaPh3",-0.021853,0.70006,0.760471269035533
"amy","OPC.4","AD.metaPh3",0.043009,0.031933,0.0832516430020284
"amy","Oligo.2","AD.metaPh3",0.062882,0.011506,0.0403653114754098
"amy","Tcell.2","AD.metaPh3",0.098161,0.027686,0.0766138448275862
"dlpfc","Astro","addxn.AgeSmk",0.048555,0.066631,0.142353084858569
"dlpfc","Excit_A","addxn.AgeSmk",0.021554,0.092604,0.179366859728507
"dlpfc","Excit_B","addxn.AgeSmk",0.014897,0.18903,0.28655787485242
"dlpfc","Excit_C","addxn.AgeSmk",0.021836,0.086423,0.17010345482389
"dlpfc","Excit_D","addxn.AgeSmk",0.042007,0.026642,0.0747719737991266
"dlpfc","Excit_E","addxn.AgeSmk",0.01878,0.1613,0.254746863468635
"dlpfc","Excit_F","addxn.AgeSmk",0.025398,0.08988,0.175388936170213
"dlpfc","Inhib_A","addxn.AgeSmk",0.031062,0.073254,0.152444304700162
"dlpfc","Inhib_B","addxn.AgeSmk",0.00657,0.38853,0.47784724137931
"dlpfc","Inhib_C","addxn.AgeSmk",0.033762,0.048899,0.112318991055456
"dlpfc","Inhib_D","addxn.AgeSmk",0.025852,0.074406,0.153104653846154
"dlpfc","Inhib_E","addxn.AgeSmk",0.15503,0.032074,0.0833664291497976
"dlpfc","Inhib_F","addxn.AgeSmk",0.12456,0.11833,0.208131123287671
"dlpfc","Macrophage","addxn.AgeSmk",-0.035006,0.71801,0.777339662731872
"dlpfc","Micro","addxn.AgeSmk",-0.0038595,0.54311,0.616592466843501
"dlpfc","Mural","addxn.AgeSmk",0.060226,0.17589,0.272016634615385
"dlpfc","OPC","addxn.AgeSmk",0.037543,0.10113,0.189104978165939
"dlpfc","Oligo","addxn.AgeSmk",0.071578,0.0083835,0.0316600411764706
"dlpfc","Tcell","addxn.AgeSmk",0.062242,0.19406,0.291956070175439
"sacc","Astro_A","addxn.AgeSmk",0.017828,0.26224,0.3664639390642
"sacc","Astro_B","addxn.AgeSmk",0.048143,0.15503,0.248624719101124
"sacc","Excit_A.1","addxn.AgeSmk",0.013533,0.20647,0.305411737629459
"sacc","Excit_B.1","addxn.AgeSmk",0.018756,0.13588,0.227851331592689
"sacc","Excit_C.1","addxn.AgeSmk",0.023958,0.057067,0.126552725388601
"sacc","Excit_D.1","addxn.AgeSmk",0.0239,0.098668,0.1863084
"sacc","Excit_E.1","addxn.AgeSmk",0.019512,0.14855,0.242053553299492
"sacc","Excit_F.1","addxn.AgeSmk",0.0407,0.018954,0.0590702330097087
"sacc","Excit_G","addxn.AgeSmk",0.094636,0.043488,0.104044648044693
"sacc","Inhib_A.1","addxn.AgeSmk",0.017957,0.21069,0.309570343249428
"sacc","Inhib_B.1","addxn.AgeSmk",0.0305,0.041886,0.101859136363636
"sacc","Inhib_C.1","addxn.AgeSmk",0.021641,0.19023,0.288036933962264
"sacc","Inhib_D.1","addxn.AgeSmk",0.038104,0.058822,0.129549653516295
"sacc","Inhib_E.1","addxn.AgeSmk",0.072371,0.011003,0.0388127802197802
"sacc","Inhib_F.1","addxn.AgeSmk",0.031129,0.13225,0.224022427440633
"sacc","Inhib_G","addxn.AgeSmk",0.031581,0.15442,0.248154292866083
"sacc","Inhib_H","addxn.AgeSmk",0.027069,0.15541,0.24881102244389
"sacc","Inhib_I","addxn.AgeSmk",0.056851,0.15614,0.249048149068323
"sacc","Inhib_J","addxn.AgeSmk",0.098825,0.048366,0.111493615798923
"sacc","Inhib_K","addxn.AgeSmk",0.020851,0.37239,0.463771833171678
"sacc","Micro.1","addxn.AgeSmk",-4.388e-05,0.50052,0.58212652173913
"sacc","Neu_FAT2.CDH15","addxn.AgeSmk",-0.030061,0.69895,0.759908382726503
"sacc","OPC.1","addxn.AgeSmk",0.044104,0.057036,0.126552725388601
"sacc","Oligo_A","addxn.AgeSmk",0.073646,0.01001,0.035801782729805
"sacc","Oligo_B","addxn.AgeSmk",0.087191,0.13532,0.227422617801047
"hpc","Astro_A.1","addxn.AgeSmk",0.001265,0.48125,0.564830895795247
"hpc","Astro_B.1","addxn.AgeSmk",0.0091334,0.39333,0.481444918970448
"hpc","Excit_A.2","addxn.AgeSmk",0.0035136,0.43129,0.518517191011236
"hpc","Excit_B.2","addxn.AgeSmk",0.02353,0.083742,0.166738846511628
"hpc","Excit_C.2","addxn.AgeSmk",0.01237,0.40617,0.494802922201139
"hpc","Excit_D.2","addxn.AgeSmk",0.010157,0.39206,0.480348320610687
"hpc","Excit_E.2","addxn.AgeSmk",0.091535,0.030713,0.0818163734439834
"hpc","Excit_F.2","addxn.AgeSmk",0.024544,0.16056,0.253890443349754
"hpc","Excit_G.1","addxn.AgeSmk",-0.018614,0.61275,0.681187012987013
"hpc","Excit_H","addxn.AgeSmk",0.043425,0.11483,0.204567378640777
"hpc","Inhib_A.2","addxn.AgeSmk",0.030046,0.044656,0.105985774491682
"hpc","Inhib_B.2","addxn.AgeSmk",0.055435,0.021649,0.064947
"hpc","Inhib_C.2","addxn.AgeSmk",0.03787,0.27768,0.382264358974359
"hpc","Inhib_D.2","addxn.AgeSmk",0.038641,0.10539,0.193591931330472
"hpc","Micro.2","addxn.AgeSmk",-0.0084957,0.60939,0.678038786828423
"hpc","Mural.1","addxn.AgeSmk",0.058796,0.14815,0.241708513341804
"hpc","OPC.2","addxn.AgeSmk",0.054572,0.027096,0.0756331826086956
"hpc","OPC_COP","addxn.AgeSmk",-0.038489,0.73284,0.792059393939394
"hpc","Oligo.1","addxn.AgeSmk",0.078397,0.0032931,0.015602732103321
"hpc","Tcell.1","addxn.AgeSmk",-0.023521,0.68484,0.749007291311755
"nac","Astro_A.2","addxn.AgeSmk",-0.004772,0.55275,0.625865079365079
"nac","Astro_B.2","addxn.AgeSmk",-0.00070283,0.51228,0.590455583482944
"nac","Inhib_A.3","addxn.AgeSmk",0.027874,0.097273,0.184761142011834
"nac","Inhib_B.3","addxn.AgeSmk",0.067055,0.059868,0.131402584615385
"nac","Inhib_C.3","addxn.AgeSmk",0.025822,0.15888,0.251854222222222
"nac","Inhib_D.3","addxn.AgeSmk",0.021748,0.17819,0.273164105011933
"nac","Inhib_E.2","addxn.AgeSmk",0.016582,0.33379,0.430740060301507
"nac","MSN.D1_A","addxn.AgeSmk",0.02499,0.066435,0.1421709
"nac","MSN.D1_B","addxn.AgeSmk",-0.015705,0.65008,0.715255115681234
"nac","MSN.D1_C","addxn.AgeSmk",0.016442,0.29986,0.398624844720497
"nac","MSN.D1_D","addxn.AgeSmk",0.010715,0.28699,0.389118437170011
"nac","MSN.D1_E","addxn.AgeSmk",-0.02182,0.78546,0.836282189054726
"nac","MSN.D1_F","addxn.AgeSmk",-0.0051485,0.54273,0.616592466843501
"nac","MSN.D2_A","addxn.AgeSmk",0.031479,0.033421,0.0863657590361446
"nac","MSN.D2_B","addxn.AgeSmk",0.0059959,0.40834,0.496504318181818
"nac","MSN.D2_C","addxn.AgeSmk",0.0084308,0.38588,0.475955734870317
"nac","MSN.D2_D","addxn.AgeSmk",0.028951,0.28075,0.383492553191489
"nac","Macrophage.1","addxn.AgeSmk",-0.058392,0.92104,0.937096164817749
"nac","Micro.3","addxn.AgeSmk",-0.0061503,0.58478,0.654057073170732
"nac","Micro_resting","addxn.AgeSmk",0.078092,0.22962,0.330900202020202
"nac","OPC.3","addxn.AgeSmk",0.047709,0.031079,0.08216281724846
"nac","OPC_COP.1","addxn.AgeSmk",0.074504,0.093216,0.17971372972973
"nac","Oligo_A.1","addxn.AgeSmk",0.048751,0.022087,0.0659278886310905
"nac","Oligo_B.1","addxn.AgeSmk",0.07226,0.01559,0.0506773670886076
"amy","Astro_A.3","addxn.AgeSmk",0.020088,0.20131,0.299515689455388
"amy","Astro_B.3","addxn.AgeSmk",0.30523,0.0060409,0.0249405646302251
"amy","Endo","addxn.AgeSmk",-0.041561,0.81452,0.860068815789474
"amy","Excit_A.3","addxn.AgeSmk",0.019317,0.11155,0.201166011235955
"amy","Excit_B.3","addxn.AgeSmk",0.042913,0.098549,0.1863084
"amy","Excit_C.3","addxn.AgeSmk",-0.0047134,0.57226,0.643416672504378
"amy","Inhib_A.4","addxn.AgeSmk",0.016709,0.15671,0.249337843866171
"amy","Inhib_B.4","addxn.AgeSmk",0.031372,0.043152,0.103758741573034
"amy","Inhib_C.4","addxn.AgeSmk",0.021845,0.15937,0.252319457459926
"amy","Inhib_D.4","addxn.AgeSmk",0.026792,0.077998,0.158384341232227
"amy","Inhib_E.3","addxn.AgeSmk",0.03153,0.10714,0.19540875
"amy","Inhib_F.2","addxn.AgeSmk",0.036891,0.051992,0.117324653778559
"amy","Inhib_G.1","addxn.AgeSmk",-0.00029323,0.50223,0.583059059674503
"amy","Inhib_H.1","addxn.AgeSmk",0.027649,0.23922,0.341666829810901
"amy","Micro.4","addxn.AgeSmk",0.0095758,0.36993,0.462052645914397
"amy","Mural.2","addxn.AgeSmk",-0.039698,0.80983,0.856525304777595
"amy","OPC.4","addxn.AgeSmk",0.030074,0.10576,0.193994057142857
"amy","Oligo.2","addxn.AgeSmk",0.083731,0.0024518,0.0124431272727273
"amy","Tcell.2","addxn.AgeSmk",0.0077212,0.442,0.527933023255814
"dlpfc","Astro","addxn.CigDay",0.0057822,0.43221,0.518652
"dlpfc","Excit_A","addxn.CigDay",0.075536,6.3189e-06,9.65889e-05
"dlpfc","Excit_B","addxn.CigDay",0.062944,0.000231,0.00191357419354839
"dlpfc","Excit_C","addxn.CigDay",0.077921,2.094e-06,3.49181298701299e-05
"dlpfc","Excit_D","addxn.CigDay",0.084569,0.00011284,0.00105756613138686
"dlpfc","Excit_E","addxn.CigDay",0.079377,3.7208e-05,0.000417612626086957
"dlpfc","Excit_F","addxn.CigDay",0.077578,4.7323e-05,0.000486101856
"dlpfc","Inhib_A","addxn.CigDay",0.028945,0.10064,0.188920701754386
"dlpfc","Inhib_B","addxn.CigDay",0.042109,0.042289,0.102258146892655
"dlpfc","Inhib_C","addxn.CigDay",0.048527,0.01251,0.0431796774193548
"dlpfc","Inhib_D","addxn.CigDay",0.070404,0.00010464,0.000995242666666667
"dlpfc","Inhib_E","addxn.CigDay",-0.068721,0.78376,0.836282189054726
"dlpfc","Inhib_F","addxn.CigDay",-0.029479,0.60138,0.670870477845352
"dlpfc","Macrophage","addxn.CigDay",-0.050138,0.78496,0.836282189054726
"dlpfc","Micro","addxn.CigDay",0.073749,0.025879,0.0731908281938326
"dlpfc","Mural","addxn.CigDay",-0.13589,0.9769,0.9799528125
"dlpfc","OPC","addxn.CigDay",0.066554,0.016123,0.0516257655860349
"dlpfc","Oligo","addxn.CigDay",0.037025,0.1202,0.210320599455041
"dlpfc","Tcell","addxn.CigDay",-0.11714,0.92978,0.943745075098814
"sacc","Astro_A","addxn.CigDay",0.036708,0.10625,0.194337606837607
"sacc","Astro_B","addxn.CigDay",0.031554,0.26052,0.365820981461287
"sacc","Excit_A.1","addxn.CigDay",0.062421,0.00018255,0.001562628
"sacc","Excit_B.1","addxn.CigDay",0.044113,0.0069577,0.0276584730650155
"sacc","Excit_C.1","addxn.CigDay",0.055791,0.00026234,0.0021052785
"sacc","Excit_D.1","addxn.CigDay",0.066204,0.00035134,0.00271759373493976
"sacc","Excit_E.1","addxn.CigDay",0.098092,3.3598e-07,6.85900571428571e-06
"sacc","Excit_F.1","addxn.CigDay",0.075102,0.00013915,0.00122375753424658
"sacc","Excit_G","addxn.CigDay",0.10471,0.036325,0.0910463625730994
"sacc","Inhib_A.1","addxn.CigDay",0.051769,0.013741,0.0461870261780105
"sacc","Inhib_B.1","addxn.CigDay",0.059233,0.00072955,0.00490440942408377
"sacc","Inhib_C.1","addxn.CigDay",0.063074,0.0074455,0.0290578176291793
"sacc","Inhib_D.1","addxn.CigDay",0.042603,0.048772,0.112228043010753
"sacc","Inhib_E.1","addxn.CigDay",0.020341,0.27074,0.3747675
"sacc","Inhib_F.1","addxn.CigDay",0.053485,0.033447,0.0863657590361446
"sacc","Inhib_G","addxn.CigDay",0.021391,0.25731,0.362265394736842
"sacc","Inhib_H","addxn.CigDay",0.071706,0.0057671,0.0239642601941748
"sacc","Inhib_I","addxn.CigDay",0.03333,0.28262,0.385227261146497
"sacc","Inhib_J","addxn.CigDay",-0.022167,0.63785,0.703003776824034
"sacc","Inhib_K","addxn.CigDay",-0.047279,0.75627,0.814639832214765
"sacc","Micro.1","addxn.CigDay",0.079259,0.013287,0.045133619047619
"sacc","Neu_FAT2.CDH15","addxn.CigDay",0.10573,0.042275,0.102258146892655
"sacc","OPC.1","addxn.CigDay",0.078029,0.0042099,0.0192366960854093
"sacc","Oligo_A","addxn.CigDay",0.039036,0.12144,0.210999945872801
"sacc","Oligo_B","addxn.CigDay",0.07294,0.19766,0.295110976744186
"hpc","Astro_A.1","addxn.CigDay",0.034354,0.11183,0.201267899159664
"hpc","Astro_B.1","addxn.CigDay",0.0113,0.37436,0.465773488372093
"hpc","Excit_A.2","addxn.CigDay",0.072484,0.00036173,0.00278120550898204
"hpc","Excit_B.2","addxn.CigDay",0.046259,0.0052123,0.022308644
"hpc","Excit_C.2","addxn.CigDay",0.058862,0.14135,0.233582239382239
"hpc","Excit_D.2","addxn.CigDay",0.013309,0.36804,0.460588070175439
"hpc","Excit_E.2","addxn.CigDay",0.09441,0.033408,0.0863657590361446
"hpc","Excit_F.2","addxn.CigDay",0.0741,0.002211,0.0116828148148148
"hpc","Excit_G.1","addxn.CigDay",-0.012752,0.57541,0.646392335958005
"hpc","Excit_H","addxn.CigDay",0.10104,0.0042771,0.0194056409893993
"hpc","Inhib_A.2","addxn.CigDay",0.03642,0.02665,0.0747719737991266
"hpc","Inhib_B.2","addxn.CigDay",0.061993,0.01582,0.0509094736842105
"hpc","Inhib_C.2","addxn.CigDay",0.011244,0.43492,0.521416694677871
"hpc","Inhib_D.2","addxn.CigDay",0.078049,0.0081169,0.0308433514792899
"hpc","Micro.2","addxn.CigDay",0.085989,0.0041059,0.0189639410071942
"hpc","Mural.1","addxn.CigDay",-0.076075,0.89779,0.925913542168675
"hpc","OPC.2","addxn.CigDay",0.064863,0.014653,0.048742103626943
"hpc","OPC_COP","addxn.CigDay",-0.014229,0.58378,0.653922057541412
"hpc","Oligo.1","addxn.CigDay",0.0085465,0.38958,0.478455717017208
"hpc","Tcell.1","addxn.CigDay",-0.0028983,0.52192,0.599414382826476
"nac","Astro_A.2","addxn.CigDay",-0.0079352,0.58415,0.653922057541412
"nac","Astro_B.2","addxn.CigDay",0.033234,0.083998,0.166955777089783
"nac","Inhib_A.3","addxn.CigDay",0.064251,0.0023777,0.0122609108433735
"nac","Inhib_B.3","addxn.CigDay",0.0084628,0.42547,0.514058571428571
"nac","Inhib_C.3","addxn.CigDay",0.044258,0.051355,0.116585385159011
"nac","Inhib_D.3","addxn.CigDay",0.058649,0.0093791,0.0341154798866855
"nac","Inhib_E.2","addxn.CigDay",0.096501,0.0092138,0.0338014834285714
"nac","MSN.D1_A","addxn.CigDay",0.040552,0.010596,0.0376877119113573
"nac","MSN.D1_B","addxn.CigDay",0.078435,0.034199,0.0877220598802395
"nac","MSN.D1_C","addxn.CigDay",0.047686,0.076659,0.156238342857143
"nac","MSN.D1_D","addxn.CigDay",0.051158,0.0054523,0.023104796039604
"nac","MSN.D1_E","addxn.CigDay",0.14977,1.567e-07,3.35338e-06
"nac","MSN.D1_F","addxn.CigDay",0.061052,0.11074,0.200401518987342
"nac","MSN.D2_A","addxn.CigDay",0.042479,0.0097642,0.0352169460674157
"nac","MSN.D2_B","addxn.CigDay",0.092506,0.00038699,0.00294020804733728
"nac","MSN.D2_C","addxn.CigDay",0.11318,0.00011634,0.00107468028776978
"nac","MSN.D2_D","addxn.CigDay",0.0058099,0.45728,0.543152192414431
"nac","Macrophage.1","addxn.CigDay",0.010143,0.40942,0.497346527909177
"nac","Micro.3","addxn.CigDay",0.071325,0.0099732,0.0357698011173184
"nac","Micro_resting","addxn.CigDay",0.18099,0.054666,0.122284222996516
"nac","OPC.3","addxn.CigDay",0.069679,0.0049729,0.0215716337837838
"nac","OPC_COP.1","addxn.CigDay",0.0095595,0.43648,0.522798805970149
"nac","Oligo_A.1","addxn.CigDay",0.045794,0.037545,0.0937894552529183
"nac","Oligo_B.1","addxn.CigDay",0.018315,0.3014,0.399790909090909
"amy","Astro_A.3","addxn.CigDay",0.040871,0.053364,0.119789118881119
"amy","Astro_B.3","addxn.CigDay",0.090199,0.21459,0.313819544419134
"amy","Endo","addxn.CigDay",-0.012978,0.60515,0.674490104166667
"amy","Excit_A.3","addxn.CigDay",0.047394,0.0024087,0.0123710832
"amy","Excit_B.3","addxn.CigDay",0.10951,0.0010063,0.006460446
"amy","Excit_C.3","addxn.CigDay",0.027779,0.15571,0.248862835820895
"amy","Inhib_A.4","addxn.CigDay",0.035906,0.019662,0.0606875192307692
"amy","Inhib_B.4","addxn.CigDay",0.021821,0.13009,0.222622689747004
"amy","Inhib_C.4","addxn.CigDay",0.075969,0.00047919,0.00351588548571429
"amy","Inhib_D.4","addxn.CigDay",0.035226,0.040269,0.0984864685714286
"amy","Inhib_E.3","addxn.CigDay",0.06084,0.012341,0.0427561617250674
"amy","Inhib_F.2","addxn.CigDay",0.037419,0.059786,0.131402584615385
"amy","Inhib_G.1","addxn.CigDay",0.11069,0.022336,0.0660816221198157
"amy","Inhib_H.1","addxn.CigDay",0.049334,0.11382,0.203544401114206
"amy","Micro.4","addxn.CigDay",0.073423,0.0083829,0.0316600411764706
"amy","Mural.2","addxn.CigDay",-0.062295,0.9065,0.929952114924182
"amy","OPC.4","addxn.CigDay",0.061293,0.0081192,0.0308433514792899
"amy","Oligo.2","addxn.CigDay",0.0084183,0.39423,0.482086971428571
"amy","Tcell.2","addxn.CigDay",-0.0078047,0.55419,0.626641688654353
"dlpfc","Astro","addxn.DrnkWk",0.037657,0.15291,0.246798994974874
"dlpfc","Excit_A","addxn.DrnkWk",0.025514,0.07965,0.161056062992126
"dlpfc","Excit_B","addxn.DrnkWk",0.034209,0.03462,0.088373916500994
"dlpfc","Excit_C","addxn.DrnkWk",0.045093,0.0056337,0.0235624456026059
"dlpfc","Excit_D","addxn.DrnkWk",0.058536,0.007722,0.0298738843373494
"dlpfc","Excit_E","addxn.DrnkWk",0.040115,0.02743,0.0760915593952484
"dlpfc","Excit_F","addxn.DrnkWk",0.016711,0.21173,0.310698651428571
"dlpfc","Inhib_A","addxn.DrnkWk",0.0013022,0.47872,0.562375553522415
"dlpfc","Inhib_B","addxn.DrnkWk",0.042601,0.049179,0.112760421428571
"dlpfc","Inhib_C","addxn.DrnkWk",0.0095485,0.33958,0.434934197407777
"dlpfc","Inhib_D","addxn.DrnkWk",-0.0019938,0.5396,0.615328802129547
"dlpfc","Inhib_E","addxn.DrnkWk",0.011766,0.44923,0.535007933271548
"dlpfc","Inhib_F","addxn.DrnkWk",-0.18095,0.95154,0.958256752941177
"dlpfc","Macrophage","addxn.DrnkWk",-0.12612,0.97201,0.976573427230047
"dlpfc","Micro","addxn.DrnkWk",-0.047464,0.88603,0.915255446500402
"dlpfc","Mural","addxn.DrnkWk",-0.0094728,0.55214,0.625726178287732
"dlpfc","OPC","addxn.DrnkWk",0.00018688,0.49772,0.579920580762251
"dlpfc","Oligo","addxn.DrnkWk",0.091233,0.0030312,0.014577006741573
"dlpfc","Tcell","addxn.DrnkWk",-0.060344,0.76319,0.821404828164292
"sacc","Astro_A","addxn.DrnkWk",0.060392,0.02856,0.0785247109207709
"sacc","Astro_B","addxn.DrnkWk",0.0040238,0.46981,0.554954958601656
"sacc","Excit_A.1","addxn.DrnkWk",0.037782,0.020079,0.0613636104513064
"sacc","Excit_B.1","addxn.DrnkWk",0.031469,0.048119,0.11112373381295
"sacc","Excit_C.1","addxn.DrnkWk",0.053905,0.0006506,0.00454005652173913
"sacc","Excit_D.1","addxn.DrnkWk",0.045812,0.012668,0.0436078069705094
"sacc","Excit_E.1","addxn.DrnkWk",0.061992,0.0014427,0.00853652903225807
"sacc","Excit_F.1","addxn.DrnkWk",0.063499,0.0016931,0.00961920530973451
"sacc","Excit_G","addxn.DrnkWk",-0.048677,0.78548,0.836282189054726
"sacc","Inhib_A.1","addxn.DrnkWk",0.032076,0.10162,0.189651279069767
"sacc","Inhib_B.1","addxn.DrnkWk",0.012634,0.26229,0.3664639390642
"sacc","Inhib_C.1","addxn.DrnkWk",0.048382,0.038355,0.0952569052224371
"sacc","Inhib_D.1","addxn.DrnkWk",0.039585,0.071857,0.150512867862969
"sacc","Inhib_E.1","addxn.DrnkWk",-0.049236,0.9174,0.935616838760921
"sacc","Inhib_F.1","addxn.DrnkWk",0.067085,0.015053,0.049432358056266
"sacc","Inhib_G","addxn.DrnkWk",0.020671,0.27864,0.382264358974359
"sacc","Inhib_H","addxn.DrnkWk",0.0094548,0.37696,0.468554346563408
"sacc","Inhib_I","addxn.DrnkWk",0.061818,0.1551,0.248624719101124
"sacc","Inhib_J","addxn.DrnkWk",-0.064273,0.83548,0.879308459016393
"sacc","Inhib_K","addxn.DrnkWk",0.089147,0.10365,0.192044155844156
"sacc","Micro.1","addxn.DrnkWk",-0.03056,0.7945,0.844485099337748
"sacc","Neu_FAT2.CDH15","addxn.DrnkWk",0.083172,0.10018,0.188501727672035
"sacc","OPC.1","addxn.DrnkWk",0.00955,0.37903,0.469674335260116
"sacc","Oligo_A","addxn.DrnkWk",0.11094,0.00084869,0.00558987753846154
"sacc","Oligo_B","addxn.DrnkWk",0.13258,0.071099,0.149412628477905
"hpc","Astro_A.1","addxn.DrnkWk",0.026113,0.19534,0.292326993006993
"hpc","Astro_B.1","addxn.DrnkWk",0.0086797,0.41095,0.498262322946176
"hpc","Excit_A.2","addxn.DrnkWk",0.04473,0.024078,0.0691636510067114
"hpc","Excit_B.2","addxn.DrnkWk",0.043005,0.011977,0.0416760650406504
"hpc","Excit_C.2","addxn.DrnkWk",0.10192,0.039402,0.0971058886756238
