Set	Gene
Astro_B	ENSG00000124440
Astro_B	ENSG00000135063
Astro_B	ENSG00000129244
Astro_B	ENSG00000229847
Astro_B	ENSG00000134508
Astro_B	ENSG00000111058
Astro_B	ENSG00000182175
Astro_B	ENSG00000107249
Astro_B	ENSG00000182902
Astro_B	ENSG00000113721
Astro_B	ENSG00000153904
Astro_B	ENSG00000144908
Astro_B	ENSG00000080573
Astro_B	ENSG00000162390
Astro_B	ENSG00000004468
Astro_B	ENSG00000124145
Astro_B	ENSG00000231252
Astro_B	ENSG00000130203
Astro_B	ENSG00000178538
Astro_B	ENSG00000100427
Astro_B	ENSG00000074047
Astro_B	ENSG00000185942
Astro_B	ENSG00000101680
Astro_B	ENSG00000111783
Astro_B	ENSG00000114698
Astro_B	ENSG00000237187
Astro_B	ENSG00000137561
Astro_B	ENSG00000128849
Astro_B	ENSG00000092820
Astro_B	ENSG00000138771
Astro_B	ENSG00000083067
Astro_B	ENSG00000180263
Astro_B	ENSG00000125462
Astro_B	ENSG00000174776
Astro_B	ENSG00000172201
Astro_B	ENSG00000134532
Astro_B	ENSG00000272865
Astro_B	ENSG00000078295
Astro_B	ENSG00000135424
Astro_B	ENSG00000140022
Astro_B	ENSG00000137033
Astro_B	ENSG00000198963
Astro_B	ENSG00000118997
Astro_B	ENSG00000132321
Astro_B	ENSG00000177133
Astro_B	ENSG00000067177
Astro_B	ENSG00000138685
Astro_B	ENSG00000163346
Astro_B	ENSG00000171444
Astro_B	ENSG00000116729
Astro_B	ENSG00000064655
Astro_B	ENSG00000154217
Astro_B	ENSG00000179796
Astro_B	ENSG00000181938
Astro_B	ENSG00000150625
Astro_B	ENSG00000130413
Astro_B	ENSG00000144040
Astro_B	ENSG00000008394
Astro_B	ENSG00000152990
Astro_B	ENSG00000127249
Astro_B	ENSG00000196091
Astro_B	ENSG00000152284
Astro_B	ENSG00000056487
Astro_B	ENSG00000169006
Astro_B	ENSG00000182050
Astro_B	ENSG00000106689
Astro_B	ENSG00000134769
Astro_B	ENSG00000285082
Astro_B	ENSG00000116962
Astro_B	ENSG00000241231
Astro_B	ENSG00000129151
Astro_B	ENSG00000258631
Astro_B	ENSG00000257060
Astro_B	ENSG00000079215
Astro_B	ENSG00000130876
Astro_B	ENSG00000101400
Astro_B	ENSG00000168077
Astro_B	ENSG00000102935
Astro_B	ENSG00000166839
Astro_B	ENSG00000250156
Astro_B	ENSG00000114790
Astro_B	ENSG00000148660
Astro_B	ENSG00000105088
Astro_B	ENSG00000188039
Astro_B	ENSG00000080493
Astro_B	ENSG00000163406
Astro_B	ENSG00000120885
Astro_B	ENSG00000007372
Astro_B	ENSG00000100234
Astro_B	ENSG00000153930
Astro_B	ENSG00000121440
Astro_B	ENSG00000092969
Astro_B	ENSG00000120278
Astro_B	ENSG00000148672
Astro_B	ENSG00000165730
Astro_B	ENSG00000153944
Astro_B	ENSG00000109472
Astro_B	ENSG00000011201
Astro_B	ENSG00000155816
Astro_B	ENSG00000079691
Astro_B	ENSG00000253944
Astro_B	ENSG00000197977
Astro_B	ENSG00000163285
Astro_B	ENSG00000163453
Astro_B	ENSG00000115902
Astro_B	ENSG00000130208
Astro_B	ENSG00000140545
Astro_B	ENSG00000147408
Astro_B	ENSG00000106278
Astro_B	ENSG00000249776
Astro_B	ENSG00000175745
Astro_B	ENSG00000172164
Astro_B	ENSG00000146005
Astro_B	ENSG00000112769
Astro_B	ENSG00000119927
Astro_B	ENSG00000154930
Astro_B	ENSG00000262655
Astro_B	ENSG00000226476
Astro_B	ENSG00000079482
Astro_B	ENSG00000152767
Astro_B	ENSG00000113645
Astro_B	ENSG00000179604
Astro_B	ENSG00000131095
Astro_B	ENSG00000102362
Astro_B	ENSG00000205213
Astro_B	ENSG00000163288
Astro_B	ENSG00000101439
Astro_B	ENSG00000121310
Astro_B	ENSG00000251165
Astro_B	ENSG00000179915
Astro_B	ENSG00000111879
Astro_B	ENSG00000215244
Astro_B	ENSG00000198846
Astro_B	ENSG00000144749
Astro_B	ENSG00000110090
Astro_B	ENSG00000103528
Astro_B	ENSG00000046889
Astro_B	ENSG00000078549
Astro_B	ENSG00000078114
Astro_B	ENSG00000132613
Astro_B	ENSG00000137285
Astro_B	ENSG00000011405
Astro_B	ENSG00000099204
Astro_B	ENSG00000165029
Astro_B	ENSG00000214456
Astro_B	ENSG00000069020
Astro_B	ENSG00000135744
Astro_B	ENSG00000204128
Astro_B	ENSG00000168309
Astro_B	ENSG00000154175
Astro_B	ENSG00000116132
Astro_B	ENSG00000249240
Astro_B	ENSG00000153902
Astro_B	ENSG00000172403
Astro_B	ENSG00000183579
Astro_B	ENSG00000168913
Astro_B	ENSG00000147509
Astro_B	ENSG00000168710
Astro_B	ENSG00000185737
Astro_B	ENSG00000148737
Astro_B	ENSG00000155897
Astro_B	ENSG00000170390
Astro_B	ENSG00000101198
Astro_B	ENSG00000171791
Astro_B	ENSG00000129116
Astro_B	ENSG00000134324
Astro_B	ENSG00000105854
Astro_B	ENSG00000205336
Astro_B	ENSG00000167614
Astro_B	ENSG00000081803
Astro_B	ENSG00000087250
Astro_B	ENSG00000158467
Astro_B	ENSG00000245526
Astro_B	ENSG00000020577
Astro_B	ENSG00000151834
Astro_B	ENSG00000271447
Astro_B	ENSG00000225472
Astro_B	ENSG00000185818
Astro_B	ENSG00000145832
Astro_B	ENSG00000144893
Astro_B	ENSG00000132164
Astro_B	ENSG00000108231
Astro_B	ENSG00000139117
Astro_B	ENSG00000135919
Astro_B	ENSG00000270898
Astro_B	ENSG00000152952
Astro_B	ENSG00000130287
Astro_B	ENSG00000175264
Astro_B	ENSG00000099139
Astro_B	ENSG00000111666
Astro_B	ENSG00000114805
Astro_B	ENSG00000140470
Astro_B	ENSG00000189350
Astro_B	ENSG00000136297
Astro_B	ENSG00000125148
Astro_B	ENSG00000173208
Astro_B	ENSG00000163110
Astro_B	ENSG00000155324
Astro_B	ENSG00000137936
Astro_B	ENSG00000154310
Astro_B	ENSG00000143603
Astro_B	ENSG00000174099
Astro_B	ENSG00000162496
Astro_B	ENSG00000148053
Astro_B	ENSG00000215386
Astro_B	ENSG00000197077
Astro_B	ENSG00000153208
Astro_B	ENSG00000113916
Astro_B	ENSG00000171798
Astro_B	ENSG00000109339
Astro_B	ENSG00000101144
Astro_B	ENSG00000144642
Astro_B	ENSG00000091129
Astro_B	ENSG00000145555
Astro_B	ENSG00000127603
Astro_B	ENSG00000069667
Astro_B	ENSG00000137261
Astro_B	ENSG00000079335
Astro_B	ENSG00000183722
Astro_B	ENSG00000113657
Astro_B	ENSG00000185650
Astro_B	ENSG00000134982
Astro_B	ENSG00000158966
Astro_B	ENSG00000125398
Astro_B	ENSG00000184232
Astro_B	ENSG00000165449
Astro_B	ENSG00000069702
Astro_B	ENSG00000110693
Astro_B	ENSG00000168843
Astro_B	ENSG00000065833
Astro_B	ENSG00000178075
Astro_B	ENSG00000116641
Astro_B	ENSG00000095637
Astro_B	ENSG00000179399
Astro_B	ENSG00000185070
Astro_B	ENSG00000126016
Astro_B	ENSG00000134250
Astro_B	ENSG00000214402
Astro_B	ENSG00000233067
Astro_B	ENSG00000183762
Astro_B	ENSG00000135838
Astro_B	ENSG00000116667
Astro_B	ENSG00000172728
Astro_B	ENSG00000185532
Astro_B	ENSG00000186998
Astro_B	ENSG00000227036
Astro_B	ENSG00000128536
Astro_B	ENSG00000162407
Astro_B	ENSG00000197410
Astro_B	ENSG00000076555
Astro_B	ENSG00000141639
Astro_B	ENSG00000119408
Astro_B	ENSG00000154229
Astro_B	ENSG00000031081
Astro_B	ENSG00000198363
Astro_B	ENSG00000167601
Astro_B	ENSG00000250938
Astro_B	ENSG00000065534
Astro_B	ENSG00000239268
Astro_B	ENSG00000136754
Astro_B	ENSG00000134376
Astro_B	ENSG00000256717
Astro_B	ENSG00000147576
Astro_B	ENSG00000074855
Astro_B	ENSG00000172572
Astro_B	ENSG00000124782
Astro_B	ENSG00000198795
Astro_B	ENSG00000111907
Astro_B	ENSG00000204681
Astro_B	ENSG00000154553
Astro_B	ENSG00000146648
Astro_B	ENSG00000241316
Astro_B	ENSG00000048540
Astro_B	ENSG00000170525
Astro_B	ENSG00000134824
Astro_B	ENSG00000008513
Astro_B	ENSG00000148498
Astro_B	ENSG00000113594
Astro_B	ENSG00000185432
Astro_B	ENSG00000185033
Astro_B	ENSG00000136002
Astro_B	ENSG00000117519
Astro_B	ENSG00000074964
Astro_B	ENSG00000116117
Astro_B	ENSG00000114204
Astro_B	ENSG00000087903
Astro_B	ENSG00000089472
Astro_B	ENSG00000135821
Astro_B	ENSG00000164292
Astro_B	ENSG00000184349
Astro_B	ENSG00000018408
Astro_B	ENSG00000123104
Astro_B	ENSG00000174306
Astro_B	ENSG00000158186
Astro_B	ENSG00000165186
Astro_B	ENSG00000185565
Astro_B	ENSG00000080224
Astro_B	ENSG00000099864
Astro_B	ENSG00000184828
Astro_B	ENSG00000187079
Astro_B	ENSG00000101871
Astro_B	ENSG00000172458
Astro_B	ENSG00000175497
Astro_B	ENSG00000186350
Astro_B	ENSG00000147324
Astro_B	ENSG00000170075
Astro_B	ENSG00000164066
Astro_B	ENSG00000271383
Astro_B	ENSG00000163637
Astro_B	ENSG00000165323
Astro_B	ENSG00000091409
Astro_B	ENSG00000155657
Astro_B	ENSG00000135144
Astro_B	ENSG00000162437
Astro_B	ENSG00000101605
Astro_B	ENSG00000165895
Astro_B	ENSG00000169862
Astro_B	ENSG00000118922
Astro_B	ENSG00000151322
Astro_B	ENSG00000082781
Astro_B	ENSG00000144909
Astro_B	ENSG00000162599
Astro_B	ENSG00000182606
Astro_B	ENSG00000091490
Astro_B	ENSG00000067057
Astro_B	ENSG00000132970
Astro_B	ENSG00000139132
Astro_B	ENSG00000171408
Astro_B	ENSG00000111961
Astro_B	ENSG00000130779
Astro_B	ENSG00000172380
Astro_B	ENSG00000270099
Astro_B	ENSG00000138756
Astro_B	ENSG00000144369
