Set	Gene
Excit_B	ENSG00000221946
Excit_B	ENSG00000168438
Excit_B	ENSG00000183023
Excit_B	ENSG00000163827
Excit_B	ENSG00000145864
Excit_B	ENSG00000136052
Excit_B	ENSG00000131697
Excit_B	ENSG00000003147
Excit_B	ENSG00000251562
Excit_B	ENSG00000122778
Excit_B	ENSG00000096063
Excit_B	ENSG00000183098
Excit_B	ENSG00000165061
Excit_B	ENSG00000134775
Excit_B	ENSG00000139767
Excit_B	ENSG00000065150
Excit_B	ENSG00000058866
Excit_B	ENSG00000166669
Excit_B	ENSG00000184307
Excit_B	ENSG00000139044
Excit_B	ENSG00000142408
Excit_B	ENSG00000196730
Excit_B	ENSG00000143164
Excit_B	ENSG00000187122
Excit_B	ENSG00000196581
Excit_B	ENSG00000282278
Excit_B	ENSG00000117600
Excit_B	ENSG00000164953
Excit_B	ENSG00000077080
Excit_B	ENSG00000113645
Excit_B	ENSG00000184640
Excit_B	ENSG00000196502
Excit_B	ENSG00000103056
Excit_B	ENSG00000144959
Excit_B	ENSG00000101333
Excit_B	ENSG00000050767
Excit_B	ENSG00000266302
Excit_B	ENSG00000181215
Excit_B	ENSG00000174332
Excit_B	ENSG00000214050
Excit_B	ENSG00000064309
Excit_B	ENSG00000162409
Excit_B	ENSG00000105792
Excit_B	ENSG00000197283
Excit_B	ENSG00000153253
Excit_B	ENSG00000006740
Excit_B	ENSG00000118997
Excit_B	ENSG00000157064
Excit_B	ENSG00000134138
Excit_B	ENSG00000164506
Excit_B	ENSG00000185532
Excit_B	ENSG00000163075
Excit_B	ENSG00000186479
Excit_B	ENSG00000271614
Excit_B	ENSG00000171714
Excit_B	ENSG00000131018
Excit_B	ENSG00000163596
Excit_B	ENSG00000185737
Excit_B	ENSG00000183715
Excit_B	ENSG00000151090
Excit_B	ENSG00000256061
Excit_B	ENSG00000171798
Excit_B	ENSG00000163947
Excit_B	ENSG00000241973
Excit_B	ENSG00000235244
Excit_B	ENSG00000040933
Excit_B	ENSG00000160190
Excit_B	ENSG00000203685
Excit_B	ENSG00000204442
Excit_B	ENSG00000162989
Excit_B	ENSG00000152092
Excit_B	ENSG00000008853
Excit_B	ENSG00000197381
Excit_B	ENSG00000227028
Excit_B	ENSG00000145920
Excit_B	ENSG00000171533
Excit_B	ENSG00000165186
Excit_B	ENSG00000135622
Excit_B	ENSG00000104450
Excit_B	ENSG00000135709
Excit_B	ENSG00000183092
Excit_B	ENSG00000165238
Excit_B	ENSG00000136261
Excit_B	ENSG00000135439
Excit_B	ENSG00000022267
Excit_B	ENSG00000114279
Excit_B	ENSG00000173611
Excit_B	ENSG00000230317
Excit_B	ENSG00000198626
Excit_B	ENSG00000116329
Excit_B	ENSG00000196950
Excit_B	ENSG00000140945
Excit_B	ENSG00000106617
Excit_B	ENSG00000144724
Excit_B	ENSG00000198171
Excit_B	ENSG00000175265
Excit_B	ENSG00000123352
Excit_B	ENSG00000188191
Excit_B	ENSG00000106484
Excit_B	ENSG00000214548
Excit_B	ENSG00000067798
Excit_B	ENSG00000183826
Excit_B	ENSG00000197872
Excit_B	ENSG00000102466
Excit_B	ENSG00000197852
Excit_B	ENSG00000261786
Excit_B	ENSG00000236451
Excit_B	ENSG00000091129
Excit_B	ENSG00000057935
Excit_B	ENSG00000188674
Excit_B	ENSG00000233452
Excit_B	ENSG00000117154
Excit_B	ENSG00000123119
Excit_B	ENSG00000118690
Excit_B	ENSG00000172260
Excit_B	ENSG00000106537
Excit_B	ENSG00000113319
Excit_B	ENSG00000168502
Excit_B	ENSG00000150712
Excit_B	ENSG00000172613
Excit_B	ENSG00000129159
Excit_B	ENSG00000170959
Excit_B	ENSG00000103316
Excit_B	ENSG00000065882
Excit_B	ENSG00000115041
Excit_B	ENSG00000073910
Excit_B	ENSG00000257191
Excit_B	ENSG00000134343
Excit_B	ENSG00000049759
Excit_B	ENSG00000105737
Excit_B	ENSG00000101349
Excit_B	ENSG00000162104
Excit_B	ENSG00000156642
Excit_B	ENSG00000197969
Excit_B	ENSG00000080823
Excit_B	ENSG00000141198
Excit_B	ENSG00000105419
Excit_B	ENSG00000138640
Excit_B	ENSG00000018236
Excit_B	ENSG00000005108
Excit_B	ENSG00000228824
Excit_B	ENSG00000119771
Excit_B	ENSG00000163288
Excit_B	ENSG00000173898
Excit_B	ENSG00000106688
Excit_B	ENSG00000172209
Excit_B	ENSG00000110841
Excit_B	ENSG00000100505
Excit_B	ENSG00000157152
Excit_B	ENSG00000133794
Excit_B	ENSG00000107130
Excit_B	ENSG00000070159
Excit_B	ENSG00000066629
Excit_B	ENSG00000198586
Excit_B	ENSG00000185261
Excit_B	ENSG00000196739
Excit_B	ENSG00000267750
Excit_B	ENSG00000079819
Excit_B	ENSG00000165899
Excit_B	ENSG00000154240
Excit_B	ENSG00000144619
Excit_B	ENSG00000130584
Excit_B	ENSG00000145147
Excit_B	ENSG00000263069
Excit_B	ENSG00000144560
Excit_B	ENSG00000079841
Excit_B	ENSG00000059588
Excit_B	ENSG00000198598
Excit_B	ENSG00000152582
Excit_B	ENSG00000255028
Excit_B	ENSG00000139998
Excit_B	ENSG00000133687
Excit_B	ENSG00000179915
Excit_B	ENSG00000080298
Excit_B	ENSG00000151468
Excit_B	ENSG00000036530
Excit_B	ENSG00000134909
Excit_B	ENSG00000122378
Excit_B	ENSG00000005884
Excit_B	ENSG00000135423
Excit_B	ENSG00000257151
Excit_B	ENSG00000151474
Excit_B	ENSG00000164715
Excit_B	ENSG00000165209
Excit_B	ENSG00000257060
Excit_B	ENSG00000132849
Excit_B	ENSG00000130363
Excit_B	ENSG00000065357
Excit_B	ENSG00000128641
Excit_B	ENSG00000109819
Excit_B	ENSG00000131773
Excit_B	ENSG00000079691
Excit_B	ENSG00000012061
Excit_B	ENSG00000167037
Excit_B	ENSG00000186960
Excit_B	ENSG00000172292
Excit_B	ENSG00000171033
Excit_B	ENSG00000154277
Excit_B	ENSG00000132932
Excit_B	ENSG00000155816
Excit_B	ENSG00000072315
Excit_B	ENSG00000166762
Excit_B	ENSG00000154917
Excit_B	ENSG00000134072
Excit_B	ENSG00000065609
Excit_B	ENSG00000166448
Excit_B	ENSG00000131504
Excit_B	ENSG00000141837
Excit_B	ENSG00000133627
Excit_B	ENSG00000186409
Excit_B	ENSG00000186377
Excit_B	ENSG00000183655
Excit_B	ENSG00000159335
Excit_B	ENSG00000155749
Excit_B	ENSG00000165023
Excit_B	ENSG00000080854
Excit_B	ENSG00000164951
Excit_B	ENSG00000197106
Excit_B	ENSG00000106524
Excit_B	ENSG00000174136
Excit_B	ENSG00000284772
Excit_B	ENSG00000116299
Excit_B	ENSG00000171587
Excit_B	ENSG00000135127
Excit_B	ENSG00000113805
Excit_B	ENSG00000138134
Excit_B	ENSG00000197562
Excit_B	ENSG00000257894
Excit_B	ENSG00000176454
Excit_B	ENSG00000068615
Excit_B	ENSG00000175322
Excit_B	ENSG00000073670
Excit_B	ENSG00000178662
Excit_B	ENSG00000160014
Excit_B	ENSG00000114446
Excit_B	ENSG00000152217
Excit_B	ENSG00000088727
Excit_B	ENSG00000138443
Excit_B	ENSG00000250062
Excit_B	ENSG00000072954
Excit_B	ENSG00000175175
Excit_B	ENSG00000006210
Excit_B	ENSG00000135541
Excit_B	ENSG00000226828
Excit_B	ENSG00000155313
Excit_B	ENSG00000158806
Excit_B	ENSG00000157388
Excit_B	ENSG00000249937
Excit_B	ENSG00000145198
Excit_B	ENSG00000170153
Excit_B	ENSG00000223812
Excit_B	ENSG00000244405
Excit_B	ENSG00000101489
Excit_B	ENSG00000149212
Excit_B	ENSG00000146555
Excit_B	ENSG00000233559
Excit_B	ENSG00000163618
Excit_B	ENSG00000100346
Excit_B	ENSG00000171044
Excit_B	ENSG00000103494
Excit_B	ENSG00000157557
Excit_B	ENSG00000163558
Excit_B	ENSG00000262801
Excit_B	ENSG00000163013
Excit_B	ENSG00000113231
Excit_B	ENSG00000131149
Excit_B	ENSG00000157423
Excit_B	ENSG00000155846
Excit_B	ENSG00000198369
Excit_B	ENSG00000198039
Excit_B	ENSG00000187730
Excit_B	ENSG00000102900
Excit_B	ENSG00000102003
Excit_B	ENSG00000176595
Excit_B	ENSG00000146352
Excit_B	ENSG00000212719
Excit_B	ENSG00000011332
Excit_B	ENSG00000123612
Excit_B	ENSG00000134917
Excit_B	ENSG00000165533
Excit_B	ENSG00000131730
Excit_B	ENSG00000110318
Excit_B	ENSG00000188906
Excit_B	ENSG00000154928
Excit_B	ENSG00000156959
Excit_B	ENSG00000153956
Excit_B	ENSG00000101746
Excit_B	ENSG00000168781
Excit_B	ENSG00000149269
Excit_B	ENSG00000188352
Excit_B	ENSG00000205129
Excit_B	ENSG00000116983
Excit_B	ENSG00000121440
Excit_B	ENSG00000242242
Excit_B	ENSG00000102471
Excit_B	ENSG00000224596
Excit_B	ENSG00000197694
Excit_B	ENSG00000171914
Excit_B	ENSG00000182348
Excit_B	ENSG00000237505
Excit_B	ENSG00000127220
Excit_B	ENSG00000163001
Excit_B	ENSG00000166908
Excit_B	ENSG00000154118
Excit_B	ENSG00000143870
Excit_B	ENSG00000109738
Excit_B	ENSG00000173452
Excit_B	ENSG00000185420
Excit_B	ENSG00000150625
Excit_B	ENSG00000072832
Excit_B	ENSG00000075391
Excit_B	ENSG00000081760
Excit_B	ENSG00000130226
Excit_B	ENSG00000117791
Excit_B	ENSG00000115841
Excit_B	ENSG00000047249
Excit_B	ENSG00000203930
Excit_B	ENSG00000128245
Excit_B	ENSG00000137494
Excit_B	ENSG00000109756
Excit_B	ENSG00000078114
Excit_B	ENSG00000008513
Excit_B	ENSG00000114554
Excit_B	ENSG00000101134
Excit_B	ENSG00000138696
Excit_B	ENSG00000119946
Excit_B	ENSG00000144152
Excit_B	ENSG00000172403
Excit_B	ENSG00000170390
Excit_B	ENSG00000167702
Excit_B	ENSG00000136153
Excit_B	ENSG00000142609
Excit_B	ENSG00000035403
Excit_B	ENSG00000137501
Excit_B	ENSG00000266338
Excit_B	ENSG00000251680
Excit_B	ENSG00000161267
Excit_B	ENSG00000235978
Excit_B	ENSG00000184205
Excit_B	ENSG00000170214
Excit_B	ENSG00000165868
Excit_B	ENSG00000078295
Excit_B	ENSG00000117152
Excit_B	ENSG00000166676
Excit_B	ENSG00000034053
Excit_B	ENSG00000086300
Excit_B	ENSG00000153904
Excit_B	ENSG00000182670
Excit_B	ENSG00000177614
Excit_B	ENSG00000139154
Excit_B	ENSG00000124194
Excit_B	ENSG00000184828
Excit_B	ENSG00000166862
Excit_B	ENSG00000146243
Excit_B	ENSG00000250510
Excit_B	ENSG00000154096
Excit_B	ENSG00000131089
Excit_B	ENSG00000136643
Excit_B	ENSG00000111711
Excit_B	ENSG00000100714
Excit_B	ENSG00000262633
Excit_B	ENSG00000272822
Excit_B	ENSG00000106853
Excit_B	ENSG00000152104
Excit_B	ENSG00000103855
Excit_B	ENSG00000172379
Excit_B	ENSG00000091428
Excit_B	ENSG00000136720
Excit_B	ENSG00000188735
Excit_B	ENSG00000185008
Excit_B	ENSG00000081189
Excit_B	ENSG00000205593
Excit_B	ENSG00000152154
Excit_B	ENSG00000283415
Excit_B	ENSG00000168904
Excit_B	ENSG00000050165
Excit_B	ENSG00000100592
Excit_B	ENSG00000235109
Excit_B	ENSG00000105613
Excit_B	ENSG00000108309
Excit_B	ENSG00000171408
Excit_B	ENSG00000143156
Excit_B	ENSG00000138190
Excit_B	ENSG00000103769
Excit_B	ENSG00000154914
Excit_B	ENSG00000274893
Excit_B	ENSG00000144834
Excit_B	ENSG00000156017
Excit_B	ENSG00000120694
Excit_B	ENSG00000108641
Excit_B	ENSG00000164588
Excit_B	ENSG00000066032
Excit_B	ENSG00000109339
Excit_B	ENSG00000100345
Excit_B	ENSG00000253553
Excit_B	ENSG00000100167
Excit_B	ENSG00000105245
Excit_B	ENSG00000112530
Excit_B	ENSG00000188859
Excit_B	ENSG00000119227
Excit_B	ENSG00000034677
Excit_B	ENSG00000239498
Excit_B	ENSG00000172175
Excit_B	ENSG00000141504
Excit_B	ENSG00000132359
Excit_B	ENSG00000091137
Excit_B	ENSG00000148925
Excit_B	ENSG00000165704
Excit_B	ENSG00000124831
Excit_B	ENSG00000180116
Excit_B	ENSG00000127585
Excit_B	ENSG00000099365
Excit_B	ENSG00000118971
Excit_B	ENSG00000169499
Excit_B	ENSG00000132821
Excit_B	ENSG00000087903
Excit_B	ENSG00000141431
Excit_B	ENSG00000188211
Excit_B	ENSG00000166111
Excit_B	ENSG00000005379
Excit_B	ENSG00000196220
Excit_B	ENSG00000198729
Excit_B	ENSG00000143603
Excit_B	ENSG00000172915
Excit_B	ENSG00000179542
Excit_B	ENSG00000151338
Excit_B	ENSG00000133958
Excit_B	ENSG00000164830
Excit_B	ENSG00000108091
Excit_B	ENSG00000184368
Excit_B	ENSG00000102908
Excit_B	ENSG00000169635
Excit_B	ENSG00000166105
Excit_B	ENSG00000237289
Excit_B	ENSG00000102804
Excit_B	ENSG00000061918
Excit_B	ENSG00000183837
Excit_B	ENSG00000008277
Excit_B	ENSG00000126733
Excit_B	ENSG00000172965
Excit_B	ENSG00000175264
Excit_B	ENSG00000236404
Excit_B	ENSG00000156687
Excit_B	ENSG00000169251
Excit_B	ENSG00000224043
Excit_B	ENSG00000185046
Excit_B	ENSG00000196782
Excit_B	ENSG00000101935
Excit_B	ENSG00000151623
Excit_B	ENSG00000172809
Excit_B	ENSG00000008056
Excit_B	ENSG00000151948
Excit_B	ENSG00000132563
Excit_B	ENSG00000115423
Excit_B	ENSG00000172803
Excit_B	ENSG00000151376
Excit_B	ENSG00000138709
Excit_B	ENSG00000072195
Excit_B	ENSG00000254757
Excit_B	ENSG00000263958
Excit_B	ENSG00000033122
Excit_B	ENSG00000115840
Excit_B	ENSG00000055813
Excit_B	ENSG00000135298
Excit_B	ENSG00000169783
Excit_B	ENSG00000214265
Excit_B	ENSG00000178104
Excit_B	ENSG00000104723
Excit_B	ENSG00000139915
Excit_B	ENSG00000156515
Excit_B	ENSG00000237585
Excit_B	ENSG00000162545
Excit_B	ENSG00000164924
Excit_B	ENSG00000143947
Excit_B	ENSG00000255571
Excit_B	ENSG00000162706
Excit_B	ENSG00000079156
Excit_B	ENSG00000004866
Excit_B	ENSG00000258859
Excit_B	ENSG00000253582
Excit_B	ENSG00000144061
Excit_B	ENSG00000186314
Excit_B	ENSG00000184261
Excit_B	ENSG00000163637
Excit_B	ENSG00000084710
Excit_B	ENSG00000159842
Excit_B	ENSG00000263715
Excit_B	ENSG00000124588
Excit_B	ENSG00000133169
Excit_B	ENSG00000165355
Excit_B	ENSG00000163913
Excit_B	ENSG00000054356
Excit_B	ENSG00000073969
Excit_B	ENSG00000105662
Excit_B	ENSG00000178234
Excit_B	ENSG00000150967
Excit_B	ENSG00000164808
Excit_B	ENSG00000118432
Excit_B	ENSG00000101236
Excit_B	ENSG00000198668
Excit_B	ENSG00000180777
Excit_B	ENSG00000111731
Excit_B	ENSG00000132535
Excit_B	ENSG00000156802
Excit_B	ENSG00000240694
Excit_B	ENSG00000175182
Excit_B	ENSG00000112218
Excit_B	ENSG00000135338
Excit_B	ENSG00000197147
Excit_B	ENSG00000187240
Excit_B	ENSG00000181790
Excit_B	ENSG00000170092
Excit_B	ENSG00000167654
Excit_B	ENSG00000196776
Excit_B	ENSG00000099864
Excit_B	ENSG00000065923
Excit_B	ENSG00000182674
Excit_B	ENSG00000147799
Excit_B	ENSG00000179832
Excit_B	ENSG00000152208
Excit_B	ENSG00000184611
Excit_B	ENSG00000112541
Excit_B	ENSG00000189241
Excit_B	ENSG00000131389
Excit_B	ENSG00000185630
Excit_B	ENSG00000007174
Excit_B	ENSG00000163785
Excit_B	ENSG00000186472
Excit_B	ENSG00000143549
Excit_B	ENSG00000064607
Excit_B	ENSG00000112699
Excit_B	ENSG00000135749
Excit_B	ENSG00000145414
Excit_B	ENSG00000174842
Excit_B	ENSG00000164418
Excit_B	ENSG00000147650
Excit_B	ENSG00000104967
Excit_B	ENSG00000156471
Excit_B	ENSG00000170419
Excit_B	ENSG00000259475
Excit_B	ENSG00000058335
Excit_B	ENSG00000058668
Excit_B	ENSG00000008086
Excit_B	ENSG00000089123
Excit_B	ENSG00000085377
Excit_B	ENSG00000184207
Excit_B	ENSG00000152056
Excit_B	ENSG00000139372
Excit_B	ENSG00000146267
Excit_B	ENSG00000109472
Excit_B	ENSG00000251141
Excit_B	ENSG00000228222
Excit_B	ENSG00000178882
Excit_B	ENSG00000145743
Excit_B	ENSG00000107242
Excit_B	ENSG00000100234
Excit_B	ENSG00000099308
Excit_B	ENSG00000171132
Excit_B	ENSG00000144713
Excit_B	ENSG00000134986
Excit_B	ENSG00000198919
Excit_B	ENSG00000196914
Excit_B	ENSG00000139514
Excit_B	ENSG00000088179
Excit_B	ENSG00000203709
Excit_B	ENSG00000257545
Excit_B	ENSG00000088808
Excit_B	ENSG00000102468
Excit_B	ENSG00000058091
Excit_B	ENSG00000158089
Excit_B	ENSG00000117139
Excit_B	ENSG00000174672
Excit_B	ENSG00000079102
Excit_B	ENSG00000224905
Excit_B	ENSG00000069849
Excit_B	ENSG00000140416
Excit_B	ENSG00000100722
Excit_B	ENSG00000197756
Excit_B	ENSG00000117598
Excit_B	ENSG00000083312
Excit_B	ENSG00000117425
Excit_B	ENSG00000106689
Excit_B	ENSG00000257759
Excit_B	ENSG00000178467
Excit_B	ENSG00000198408
Excit_B	ENSG00000214960
Excit_B	ENSG00000108797
Excit_B	ENSG00000136319
Excit_B	ENSG00000165338
Excit_B	ENSG00000221968
Excit_B	ENSG00000116147
Excit_B	ENSG00000236358
Excit_B	ENSG00000113387
Excit_B	ENSG00000146151
Excit_B	ENSG00000103723
Excit_B	ENSG00000153815
Excit_B	ENSG00000070669
Excit_B	ENSG00000091490
Excit_B	ENSG00000170085
Excit_B	ENSG00000038382
Excit_B	ENSG00000147408
Excit_B	ENSG00000159023
Excit_B	ENSG00000206561
Excit_B	ENSG00000185716
Excit_B	ENSG00000166405
Excit_B	ENSG00000153902
Excit_B	ENSG00000225465
Excit_B	ENSG00000142235
Excit_B	ENSG00000135299
Excit_B	ENSG00000185049
Excit_B	ENSG00000052749
Excit_B	ENSG00000100151
Excit_B	ENSG00000136237
Excit_B	ENSG00000149187
Excit_B	ENSG00000186732
Excit_B	ENSG00000168016
Excit_B	ENSG00000170091
Excit_B	ENSG00000240291
Excit_B	ENSG00000169032
Excit_B	ENSG00000176749
Excit_B	ENSG00000121671
Excit_B	ENSG00000131016
Excit_B	ENSG00000255910
Excit_B	ENSG00000164466
Excit_B	ENSG00000143669
Excit_B	ENSG00000022355
Excit_B	ENSG00000187676
Excit_B	ENSG00000139970
Excit_B	ENSG00000170382
Excit_B	ENSG00000112394
Excit_B	ENSG00000151694
Excit_B	ENSG00000122417
Excit_B	ENSG00000118596
Excit_B	ENSG00000249776
Excit_B	ENSG00000087095
Excit_B	ENSG00000178209
Excit_B	ENSG00000140398
Excit_B	ENSG00000150471
Excit_B	ENSG00000168386
Excit_B	ENSG00000053524
Excit_B	ENSG00000155330
Excit_B	ENSG00000131584
Excit_B	ENSG00000159685
Excit_B	ENSG00000101224
Excit_B	ENSG00000125648
Excit_B	ENSG00000125249
Excit_B	ENSG00000143515
Excit_B	ENSG00000162601
Excit_B	ENSG00000105278
Excit_B	ENSG00000172985
Excit_B	ENSG00000177189
Excit_B	ENSG00000143420
Excit_B	ENSG00000156804
Excit_B	ENSG00000141985
Excit_B	ENSG00000072071
Excit_B	ENSG00000171055
Excit_B	ENSG00000075790
Excit_B	ENSG00000116793
Excit_B	ENSG00000169902
Excit_B	ENSG00000078902
Excit_B	ENSG00000166165
Excit_B	ENSG00000131323
Excit_B	ENSG00000255052
Excit_B	ENSG00000196141
Excit_B	ENSG00000151883
Excit_B	ENSG00000133119
Excit_B	ENSG00000064763
Excit_B	ENSG00000138078
Excit_B	ENSG00000156453
Excit_B	ENSG00000176956
Excit_B	ENSG00000061676
Excit_B	ENSG00000080608
Excit_B	ENSG00000188747
Excit_B	ENSG00000188343
Excit_B	ENSG00000167323
Excit_B	ENSG00000263956
Excit_B	ENSG00000168038
Excit_B	ENSG00000070950
Excit_B	ENSG00000163412
Excit_B	ENSG00000227598
Excit_B	ENSG00000115504
Excit_B	ENSG00000111670
Excit_B	ENSG00000134874
Excit_B	ENSG00000242082
Excit_B	ENSG00000165521
Excit_B	ENSG00000246662
Excit_B	ENSG00000130540
Excit_B	ENSG00000105948
Excit_B	ENSG00000183723
Excit_B	ENSG00000164038
Excit_B	ENSG00000155744
Excit_B	ENSG00000121904
Excit_B	ENSG00000185989
Excit_B	ENSG00000154822
Excit_B	ENSG00000058272
Excit_B	ENSG00000129534
Excit_B	ENSG00000259589
Excit_B	ENSG00000198755
Excit_B	ENSG00000169169
Excit_B	ENSG00000198929
Excit_B	ENSG00000121988
Excit_B	ENSG00000143324
Excit_B	ENSG00000198920
Excit_B	ENSG00000069535
Excit_B	ENSG00000224848
Excit_B	ENSG00000092445
Excit_B	ENSG00000040199
Excit_B	ENSG00000145860
Excit_B	ENSG00000112320
Excit_B	ENSG00000155903
Excit_B	ENSG00000146426
Excit_B	ENSG00000237975
Excit_B	ENSG00000146540
Excit_B	ENSG00000237978
Excit_B	ENSG00000274322
Excit_B	ENSG00000010322
Excit_B	ENSG00000196781
Excit_B	ENSG00000153558
Excit_B	ENSG00000050030
Excit_B	ENSG00000213066
Excit_B	ENSG00000198420
Excit_B	ENSG00000075945
Excit_B	ENSG00000245552
Excit_B	ENSG00000100077
Excit_B	ENSG00000164603
Excit_B	ENSG00000166685
Excit_B	ENSG00000179889
Excit_B	ENSG00000237773
Excit_B	ENSG00000227733
Excit_B	ENSG00000132879
Excit_B	ENSG00000186716
Excit_B	ENSG00000155980
Excit_B	ENSG00000152465
Excit_B	ENSG00000080546
Excit_B	ENSG00000198053
Excit_B	ENSG00000080845
Excit_B	ENSG00000197386
Excit_B	ENSG00000115685
Excit_B	ENSG00000253893
Excit_B	ENSG00000186976
Excit_B	ENSG00000103707
Excit_B	ENSG00000023171
Excit_B	ENSG00000148053
Excit_B	ENSG00000008256
Excit_B	ENSG00000141384
Excit_B	ENSG00000091622
Excit_B	ENSG00000177182
Excit_B	ENSG00000020426
Excit_B	ENSG00000131067
Excit_B	ENSG00000230606
Excit_B	ENSG00000154144
Excit_B	ENSG00000150636
Excit_B	ENSG00000104613
Excit_B	ENSG00000214300
Excit_B	ENSG00000168952
Excit_B	ENSG00000092978
Excit_B	ENSG00000154359
Excit_B	ENSG00000150394
Excit_B	ENSG00000140983
Excit_B	ENSG00000008710
Excit_B	ENSG00000281392
Excit_B	ENSG00000104635
Excit_B	ENSG00000250075
Excit_B	ENSG00000225746
Excit_B	ENSG00000144021
Excit_B	ENSG00000106123
Excit_B	ENSG00000145335
Excit_B	ENSG00000154548
Excit_B	ENSG00000123240
Excit_B	ENSG00000196683
Excit_B	ENSG00000204217
Excit_B	ENSG00000166619
Excit_B	ENSG00000103994
Excit_B	ENSG00000132326
Excit_B	ENSG00000166006
Excit_B	ENSG00000187094
Excit_B	ENSG00000139910
Excit_B	ENSG00000138439
Excit_B	ENSG00000158560
Excit_B	ENSG00000149256
Excit_B	ENSG00000169184
Excit_B	ENSG00000135314
Excit_B	ENSG00000165072
Excit_B	ENSG00000197077
Excit_B	ENSG00000019505
Excit_B	ENSG00000102678
Excit_B	ENSG00000142937
Excit_B	ENSG00000114374
Excit_B	ENSG00000123562
Excit_B	ENSG00000163536
Excit_B	ENSG00000172264
Excit_B	ENSG00000138071
Excit_B	ENSG00000136193
Excit_B	ENSG00000251322
Excit_B	ENSG00000142185
Excit_B	ENSG00000147679
Excit_B	ENSG00000115993
Excit_B	ENSG00000206579
Excit_B	ENSG00000069020
Excit_B	ENSG00000180190
Excit_B	ENSG00000010818
Excit_B	ENSG00000198947
Excit_B	ENSG00000164309
Excit_B	ENSG00000168026
Excit_B	ENSG00000251555
Excit_B	ENSG00000091039
Excit_B	ENSG00000129158
Excit_B	ENSG00000164880
Excit_B	ENSG00000177600
Excit_B	ENSG00000130779
Excit_B	ENSG00000186111
Excit_B	ENSG00000133134
Excit_B	ENSG00000143207
Excit_B	ENSG00000082805
Excit_B	ENSG00000157224
Excit_B	ENSG00000111785
Excit_B	ENSG00000197140
Excit_B	ENSG00000158019
Excit_B	ENSG00000196074
Excit_B	ENSG00000076864
Excit_B	ENSG00000277149
Excit_B	ENSG00000156467
Excit_B	ENSG00000260032
Excit_B	ENSG00000188677
Excit_B	ENSG00000133424
Excit_B	ENSG00000175497
Excit_B	ENSG00000084070
Excit_B	ENSG00000120254
Excit_B	ENSG00000166479
Excit_B	ENSG00000226711
Excit_B	ENSG00000104381
Excit_B	ENSG00000198780
Excit_B	ENSG00000215218
Excit_B	ENSG00000100320
Excit_B	ENSG00000102302
Excit_B	ENSG00000148339
Excit_B	ENSG00000063660
Excit_B	ENSG00000176728
Excit_B	ENSG00000227388
Excit_B	ENSG00000119899
Excit_B	ENSG00000229117
Excit_B	ENSG00000081026
Excit_B	ENSG00000075035
Excit_B	ENSG00000096092
Excit_B	ENSG00000236107
Excit_B	ENSG00000010404
Excit_B	ENSG00000119138
Excit_B	ENSG00000014641
Excit_B	ENSG00000055163
Excit_B	ENSG00000137642
Excit_B	ENSG00000171045
Excit_B	ENSG00000071082
Excit_B	ENSG00000116141
Excit_B	ENSG00000099904
Excit_B	ENSG00000147655
Excit_B	ENSG00000175170
Excit_B	ENSG00000123213
Excit_B	ENSG00000172575
Excit_B	ENSG00000162341
Excit_B	ENSG00000187109
Excit_B	ENSG00000204104
Excit_B	ENSG00000173064
Excit_B	ENSG00000140943
Excit_B	ENSG00000106785
Excit_B	ENSG00000143774
Excit_B	ENSG00000011243
Excit_B	ENSG00000248309
Excit_B	ENSG00000154721
Excit_B	ENSG00000103489
Excit_B	ENSG00000137960
Excit_B	ENSG00000227051
Excit_B	ENSG00000103126
Excit_B	ENSG00000179094
Excit_B	ENSG00000168280
Excit_B	ENSG00000162729
Excit_B	ENSG00000138604
Excit_B	ENSG00000125868
Excit_B	ENSG00000136040
Excit_B	ENSG00000005810
Excit_B	ENSG00000135823
Excit_B	ENSG00000065559
Excit_B	ENSG00000078043
Excit_B	ENSG00000183020
Excit_B	ENSG00000116604
Excit_B	ENSG00000169758
Excit_B	ENSG00000143195
Excit_B	ENSG00000177879
Excit_B	ENSG00000136942
Excit_B	ENSG00000185324
Excit_B	ENSG00000010017
Excit_B	ENSG00000164114
Excit_B	ENSG00000171603
Excit_B	ENSG00000134283
Excit_B	ENSG00000138031
Excit_B	ENSG00000113966
Excit_B	ENSG00000089009
Excit_B	ENSG00000163291
Excit_B	ENSG00000164197
Excit_B	ENSG00000133114
Excit_B	ENSG00000243147
Excit_B	ENSG00000112062
Excit_B	ENSG00000162636
Excit_B	ENSG00000158186
Excit_B	ENSG00000070061
Excit_B	ENSG00000162852
Excit_B	ENSG00000205269
Excit_B	ENSG00000060491
Excit_B	ENSG00000175354
Excit_B	ENSG00000169570
Excit_B	ENSG00000164169
Excit_B	ENSG00000146350
Excit_B	ENSG00000106089
Excit_B	ENSG00000204991
Excit_B	ENSG00000173258
Excit_B	ENSG00000198739
Excit_B	ENSG00000160209
Excit_B	ENSG00000198961
Excit_B	ENSG00000113240
Excit_B	ENSG00000196396
Excit_B	ENSG00000109906
Excit_B	ENSG00000103064
Excit_B	ENSG00000149403
Excit_B	ENSG00000144134
Excit_B	ENSG00000162670
Excit_B	ENSG00000153201
Excit_B	ENSG00000110888
Excit_B	ENSG00000188846
Excit_B	ENSG00000141258
Excit_B	ENSG00000009950
Excit_B	ENSG00000022567
Excit_B	ENSG00000067992
Excit_B	ENSG00000067225
