Set	Gene
Astro_A	ENSG00000116641
Astro_A	ENSG00000145555
Astro_A	ENSG00000198363
Astro_A	ENSG00000095637
Astro_A	ENSG00000134376
Astro_A	ENSG00000141639
Astro_A	ENSG00000031081
Astro_A	ENSG00000250938
Astro_A	ENSG00000173208
Astro_A	ENSG00000163288
Astro_A	ENSG00000123104
Astro_A	ENSG00000134250
Astro_A	ENSG00000134532
Astro_A	ENSG00000185532
Astro_A	ENSG00000155816
Astro_A	ENSG00000132613
Astro_A	ENSG00000237978
Astro_A	ENSG00000120885
Astro_A	ENSG00000174306
Astro_A	ENSG00000151834
Astro_A	ENSG00000146648
Astro_A	ENSG00000138639
Astro_A	ENSG00000011405
Astro_A	ENSG00000101144
Astro_A	ENSG00000118997
Astro_A	ENSG00000196660
Astro_A	ENSG00000257060
Astro_A	ENSG00000147408
Astro_A	ENSG00000204128
Astro_A	ENSG00000116132
Astro_A	ENSG00000186998
Astro_A	ENSG00000115902
Astro_A	ENSG00000104447
Astro_A	ENSG00000258631
Astro_A	ENSG00000215244
Astro_A	ENSG00000241316
Astro_A	ENSG00000066032
Astro_A	ENSG00000227036
Astro_A	ENSG00000164877
Astro_A	ENSG00000154856
Astro_A	ENSG00000154928
Astro_A	ENSG00000270099
Astro_A	ENSG00000228222
Astro_A	ENSG00000176165
Astro_A	ENSG00000198520
Astro_A	ENSG00000134569
Astro_A	ENSG00000215386
Astro_A	ENSG00000106689
Astro_A	ENSG00000048540
Astro_A	ENSG00000183762
Astro_A	ENSG00000165478
Astro_A	ENSG00000170390
Astro_A	ENSG00000245526
Astro_A	ENSG00000245532
Astro_A	ENSG00000139132
Astro_A	ENSG00000172461
Astro_A	ENSG00000171791
Astro_A	ENSG00000136205
Astro_A	ENSG00000197077
Astro_A	ENSG00000172728
Astro_A	ENSG00000150907
Astro_A	ENSG00000120306
Astro_A	ENSG00000162836
Astro_A	ENSG00000129116
Astro_A	ENSG00000134138
Astro_A	ENSG00000239268
Astro_A	ENSG00000245832
Astro_A	ENSG00000100852
Astro_A	ENSG00000182050
Astro_A	ENSG00000065833
Astro_A	ENSG00000196781
Astro_A	ENSG00000091656
Astro_A	ENSG00000091409
Astro_A	ENSG00000158186
Astro_A	ENSG00000011201
Astro_A	ENSG00000092969
Astro_A	ENSG00000205336
Astro_A	ENSG00000111961
Astro_A	ENSG00000185565
Astro_A	ENSG00000166165
Astro_A	ENSG00000069702
Astro_A	ENSG00000151693
Astro_A	ENSG00000134324
Astro_A	ENSG00000185818
Astro_A	ENSG00000099139
Astro_A	ENSG00000078295
Astro_A	ENSG00000179242
Astro_A	ENSG00000138756
Astro_A	ENSG00000113594
Astro_A	ENSG00000101542
Astro_A	ENSG00000148700
Astro_A	ENSG00000132970
Astro_A	ENSG00000185920
Astro_A	ENSG00000171612
Astro_A	ENSG00000103528
Astro_A	ENSG00000162599
Astro_A	ENSG00000197442
Astro_A	ENSG00000183580
Astro_A	ENSG00000101493
Astro_A	ENSG00000147324
Astro_A	ENSG00000169862
Astro_A	ENSG00000143772
Astro_A	ENSG00000010810
Astro_A	ENSG00000148053
Astro_A	ENSG00000132329
Astro_A	ENSG00000113916
Astro_A	ENSG00000144369
Astro_A	ENSG00000064692
Astro_A	ENSG00000182667
Astro_A	ENSG00000131018
Astro_A	ENSG00000135144
Astro_A	ENSG00000136754
Astro_A	ENSG00000164292
Astro_A	ENSG00000124181
Astro_A	ENSG00000151322
Astro_A	ENSG00000186815
Astro_A	ENSG00000182606
Astro_A	ENSG00000184985
Astro_A	ENSG00000119408
Astro_A	ENSG00000105894
Astro_A	ENSG00000140470
Astro_A	ENSG00000069020
Astro_A	ENSG00000233067
Astro_A	ENSG00000147576
Astro_A	ENSG00000154229
Astro_A	ENSG00000124782
Astro_A	ENSG00000050767
Astro_A	ENSG00000074964
Astro_A	ENSG00000135597
Astro_A	ENSG00000100711
Astro_A	ENSG00000107104
Astro_A	ENSG00000157600
Astro_A	ENSG00000143514
Astro_A	ENSG00000083857
Astro_A	ENSG00000175170
Astro_A	ENSG00000152952
Astro_A	ENSG00000144893
Astro_A	ENSG00000137936
Astro_A	ENSG00000130066
Astro_A	ENSG00000080823
Astro_A	ENSG00000179915
Astro_A	ENSG00000119900
Astro_A	ENSG00000184384
Astro_A	ENSG00000182985
Astro_A	ENSG00000162909
Astro_A	ENSG00000152767
Astro_A	ENSG00000074800
Astro_A	ENSG00000058866
Astro_A	ENSG00000099250
Astro_A	ENSG00000205726
Astro_A	ENSG00000165029
Astro_A	ENSG00000134824
Astro_A	ENSG00000198795
Astro_A	ENSG00000164050
Astro_A	ENSG00000078246
Astro_A	ENSG00000165323
Astro_A	ENSG00000099864
Astro_A	ENSG00000116729
Astro_A	ENSG00000271860
Astro_A	ENSG00000185737
Astro_A	ENSG00000166123
Astro_A	ENSG00000196914
Astro_A	ENSG00000115159
Astro_A	ENSG00000110693
Astro_A	ENSG00000152620
Astro_A	ENSG00000261609
Astro_A	ENSG00000073712
Astro_A	ENSG00000079337
Astro_A	ENSG00000173905
Astro_A	ENSG00000146409
Astro_A	ENSG00000182272
Astro_A	ENSG00000184304
Astro_A	ENSG00000074416
Astro_A	ENSG00000109339
Astro_A	ENSG00000137261
Astro_A	ENSG00000198846
Astro_A	ENSG00000121440
Astro_A	ENSG00000187079
Astro_A	ENSG00000108854
Astro_A	ENSG00000138185
Astro_A	ENSG00000196482
Astro_A	ENSG00000091129
Astro_A	ENSG00000120907
Astro_A	ENSG00000145012
Astro_A	ENSG00000144642
Astro_A	ENSG00000140836
Astro_A	ENSG00000125246
Astro_A	ENSG00000084710
Astro_A	ENSG00000185033
Astro_A	ENSG00000174628
Astro_A	ENSG00000166532
Astro_A	ENSG00000131626
Astro_A	ENSG00000071242
Astro_A	ENSG00000186153
Astro_A	ENSG00000162437
Astro_A	ENSG00000144909
Astro_A	ENSG00000166432
Astro_A	ENSG00000174099
Astro_A	ENSG00000186951
Astro_A	ENSG00000181722
Astro_A	ENSG00000184828
Astro_A	ENSG00000147862
Astro_A	ENSG00000198948
Astro_A	ENSG00000196376
Astro_A	ENSG00000251136
Astro_A	ENSG00000164309
Astro_A	ENSG00000115266
Astro_A	ENSG00000117519
Astro_A	ENSG00000184349
Astro_A	ENSG00000110721
Astro_A	ENSG00000123384
Astro_A	ENSG00000285367
Astro_A	ENSG00000090905
Astro_A	ENSG00000101871
Astro_A	ENSG00000261404
Astro_A	ENSG00000130779
Astro_A	ENSG00000148411
Astro_A	ENSG00000129521
Astro_A	ENSG00000167971
Astro_A	ENSG00000167216
Astro_A	ENSG00000280441
Astro_A	ENSG00000101849
Astro_A	ENSG00000082781
Astro_A	ENSG00000101134
Astro_A	ENSG00000188647
Astro_A	ENSG00000050165
Astro_A	ENSG00000172456
Astro_A	ENSG00000182054
Astro_A	ENSG00000111860
Astro_A	ENSG00000278996
Astro_A	ENSG00000119787
Astro_A	ENSG00000164904
Astro_A	ENSG00000170624
Astro_A	ENSG00000128585
Astro_A	ENSG00000125124
Astro_A	ENSG00000162174
Astro_A	ENSG00000020577
Astro_A	ENSG00000076356
Astro_A	ENSG00000250326
Astro_A	ENSG00000165895
Astro_A	ENSG00000198822
Astro_A	ENSG00000144677
Astro_A	ENSG00000083123
Astro_A	ENSG00000251562
Astro_A	ENSG00000135069
Astro_A	ENSG00000063601
Astro_A	ENSG00000165185
Astro_A	ENSG00000173041
Astro_A	ENSG00000183722
Astro_A	ENSG00000196730
Astro_A	ENSG00000151491
Astro_A	ENSG00000159176
Astro_A	ENSG00000104325
Astro_A	ENSG00000123094
Astro_A	ENSG00000116667
Astro_A	ENSG00000196639
Astro_A	ENSG00000178764
Astro_A	ENSG00000139946
Astro_A	ENSG00000164506
Astro_A	ENSG00000162670
Astro_A	ENSG00000159842
Astro_A	ENSG00000006468
Astro_A	ENSG00000148468
Astro_A	ENSG00000145794
Astro_A	ENSG00000175662
Astro_A	ENSG00000077782
Astro_A	ENSG00000168461
Astro_A	ENSG00000138336
Astro_A	ENSG00000159140
Astro_A	ENSG00000174705
Astro_A	ENSG00000152977
Astro_A	ENSG00000054523
Astro_A	ENSG00000188559
Astro_A	ENSG00000162688
Astro_A	ENSG00000145934
Astro_A	ENSG00000168702
Astro_A	ENSG00000100330
Astro_A	ENSG00000150627
Astro_A	ENSG00000023171
Astro_A	ENSG00000049246
Astro_A	ENSG00000141441
Astro_A	ENSG00000067798
Astro_A	ENSG00000172493
Astro_A	ENSG00000140538
Astro_A	ENSG00000163629
Astro_A	ENSG00000078725
Astro_A	ENSG00000008311
Astro_A	ENSG00000149289
Astro_A	ENSG00000178568
Astro_A	ENSG00000175600
Astro_A	ENSG00000080298
Astro_A	ENSG00000156052
Astro_A	ENSG00000107779
Astro_A	ENSG00000104324
Astro_A	ENSG00000078549
Astro_A	ENSG00000005379
Astro_A	ENSG00000110328
Astro_A	ENSG00000102908
Astro_A	ENSG00000066468
Astro_A	ENSG00000156011
Astro_A	ENSG00000182263
Astro_A	ENSG00000186716
Astro_A	ENSG00000177200
Astro_A	ENSG00000150760
Astro_A	ENSG00000084676
Astro_A	ENSG00000232104
Astro_A	ENSG00000107551
Astro_A	ENSG00000101004
Astro_A	ENSG00000133943
Astro_A	ENSG00000219438
Astro_A	ENSG00000152818
Astro_A	ENSG00000164929
Astro_A	ENSG00000130653
Astro_A	ENSG00000008083
Astro_A	ENSG00000066382
Astro_A	ENSG00000151623
Astro_A	ENSG00000123636
Astro_A	ENSG00000198797
Astro_A	ENSG00000086666
Astro_A	ENSG00000154447
Astro_A	ENSG00000178104
Astro_A	ENSG00000196935
Astro_A	ENSG00000038532
Astro_A	ENSG00000138448
Astro_A	ENSG00000196586
Astro_A	ENSG00000248309
Astro_A	ENSG00000100644
Astro_A	ENSG00000100154
Astro_A	ENSG00000257261
Astro_A	ENSG00000143190
Astro_A	ENSG00000140374
Astro_A	ENSG00000196428
Astro_A	ENSG00000187240
Astro_A	ENSG00000113742
Astro_A	ENSG00000140455
Astro_A	ENSG00000198792
Astro_A	ENSG00000156113
Astro_A	ENSG00000135298
Astro_A	ENSG00000060718
Astro_A	ENSG00000153936
Astro_A	ENSG00000157103
Astro_A	ENSG00000109689
Astro_A	ENSG00000104375
Astro_A	ENSG00000132424
Astro_A	ENSG00000149179
Astro_A	ENSG00000185483
Astro_A	ENSG00000198879
Astro_A	ENSG00000148516
Astro_A	ENSG00000162944
Astro_A	ENSG00000181449
Astro_A	ENSG00000075420
Astro_A	ENSG00000005108
Astro_A	ENSG00000145431
Astro_A	ENSG00000187239
Astro_A	ENSG00000132669
Astro_A	ENSG00000178904
Astro_A	ENSG00000169764
Astro_A	ENSG00000250903
Astro_A	ENSG00000035403
Astro_A	ENSG00000080503
Astro_A	ENSG00000091490
Astro_A	ENSG00000152270
Astro_A	ENSG00000155897
Astro_A	ENSG00000099622
Astro_A	ENSG00000135241
Astro_A	ENSG00000166225
Astro_A	ENSG00000109911
Astro_A	ENSG00000170776
Astro_A	ENSG00000122557
Astro_A	ENSG00000111962
Astro_A	ENSG00000149212
Astro_A	ENSG00000169604
Astro_A	ENSG00000170525
Astro_A	ENSG00000004866
Astro_A	ENSG00000166912
Astro_A	ENSG00000081803
Astro_A	ENSG00000100201
Astro_A	ENSG00000143850
Astro_A	ENSG00000128512
Astro_A	ENSG00000113448
Astro_A	ENSG00000173230
Astro_A	ENSG00000171798
Astro_A	ENSG00000118507
Astro_A	ENSG00000117419
Astro_A	ENSG00000169519
Astro_A	ENSG00000104408
Astro_A	ENSG00000107560
Astro_A	ENSG00000172340
Astro_A	ENSG00000145819
Astro_A	ENSG00000247828
Astro_A	ENSG00000058668
Astro_A	ENSG00000072310
Astro_A	ENSG00000067141
Astro_A	ENSG00000145390
Astro_A	ENSG00000196220
Astro_A	ENSG00000130449
Astro_A	ENSG00000166444
Astro_A	ENSG00000081026
Astro_A	ENSG00000119522
Astro_A	ENSG00000205683
Astro_A	ENSG00000111728
Astro_A	ENSG00000171100
Astro_A	ENSG00000169410
Astro_A	ENSG00000197119
Astro_A	ENSG00000184194
Astro_A	ENSG00000131149
Astro_A	ENSG00000236204
Astro_A	ENSG00000146729
Astro_A	ENSG00000076685
Astro_A	ENSG00000118922
Astro_A	ENSG00000198053
Astro_A	ENSG00000145362
Astro_A	ENSG00000083544
Astro_A	ENSG00000130787
Astro_A	ENSG00000147853
Astro_A	ENSG00000204842
Astro_A	ENSG00000150938
Astro_A	ENSG00000133195
Astro_A	ENSG00000167996
Astro_A	ENSG00000080224
Astro_A	ENSG00000137817
Astro_A	ENSG00000134146
Astro_A	ENSG00000133121
Astro_A	ENSG00000112425
Astro_A	ENSG00000099954
Astro_A	ENSG00000108175
Astro_A	ENSG00000119698
Astro_A	ENSG00000046653
Astro_A	ENSG00000183662
Astro_A	ENSG00000130304
Astro_A	ENSG00000104517
Astro_A	ENSG00000230910
Astro_A	ENSG00000066027
Astro_A	ENSG00000119950
Astro_A	ENSG00000131873
Astro_A	ENSG00000181090
Astro_A	ENSG00000173482
Astro_A	ENSG00000043093
Astro_A	ENSG00000144560
Astro_A	ENSG00000175029
Astro_A	ENSG00000151914
Astro_A	ENSG00000248489
Astro_A	ENSG00000143324
Astro_A	ENSG00000082898
Astro_A	ENSG00000144724
Astro_A	ENSG00000154529
Astro_A	ENSG00000087258
Astro_A	ENSG00000114166
Astro_A	ENSG00000118418
Astro_A	ENSG00000115306
Astro_A	ENSG00000100412
Astro_A	ENSG00000109452
Astro_A	ENSG00000090975
Astro_A	ENSG00000185052
Astro_A	ENSG00000237187
Astro_A	ENSG00000171735
Astro_A	ENSG00000177853
Astro_A	ENSG00000087495
Astro_A	ENSG00000166833
Astro_A	ENSG00000176771
Astro_A	ENSG00000034677
Astro_A	ENSG00000248932
Astro_A	ENSG00000139971
Astro_A	ENSG00000235244
Astro_A	ENSG00000150471
Astro_A	ENSG00000198586
Astro_A	ENSG00000152092
Astro_A	ENSG00000215067
Astro_A	ENSG00000204442
Astro_A	ENSG00000134909
Astro_A	ENSG00000173821
Astro_A	ENSG00000189283
Astro_A	ENSG00000100592
Astro_A	ENSG00000107864
Astro_A	ENSG00000081913
Astro_A	ENSG00000134744
Astro_A	ENSG00000171475
Astro_A	ENSG00000185946
Astro_A	ENSG00000151612
Astro_A	ENSG00000143420
Astro_A	ENSG00000049323
Astro_A	ENSG00000139116
Astro_A	ENSG00000104205
Astro_A	ENSG00000118690
Astro_A	ENSG00000245573
Astro_A	ENSG00000055163
Astro_A	ENSG00000205209
Astro_A	ENSG00000185070
Astro_A	ENSG00000185345
Astro_A	ENSG00000123983
Astro_A	ENSG00000148143
Astro_A	ENSG00000095951
Astro_A	ENSG00000205464
Astro_A	ENSG00000171310
Astro_A	ENSG00000183621
Astro_A	ENSG00000149091
Astro_A	ENSG00000048740
Astro_A	ENSG00000117713
Astro_A	ENSG00000088854
Astro_A	ENSG00000179241
Astro_A	ENSG00000143919
Astro_A	ENSG00000134278
Astro_A	ENSG00000018189
Astro_A	ENSG00000006704
Astro_A	ENSG00000170485
Astro_A	ENSG00000170558
Astro_A	ENSG00000106459
Astro_A	ENSG00000105926
Astro_A	ENSG00000137073
Astro_A	ENSG00000283782
Astro_A	ENSG00000151746
Astro_A	ENSG00000136044
Astro_A	ENSG00000144868
Astro_A	ENSG00000167191
Astro_A	ENSG00000085832
Astro_A	ENSG00000127481
Astro_A	ENSG00000180881
Astro_A	ENSG00000226994
Astro_A	ENSG00000117298
Astro_A	ENSG00000180628
Astro_A	ENSG00000135365
Astro_A	ENSG00000157827
Astro_A	ENSG00000070476
Astro_A	ENSG00000242086
Astro_A	ENSG00000133961
Astro_A	ENSG00000172817
Astro_A	ENSG00000182185
Astro_A	ENSG00000226688
Astro_A	ENSG00000132122
Astro_A	ENSG00000061676
Astro_A	ENSG00000250220
Astro_A	ENSG00000137486
Astro_A	ENSG00000143353
Astro_A	ENSG00000116580
Astro_A	ENSG00000172379
Astro_A	ENSG00000198911
Astro_A	ENSG00000213096
Astro_A	ENSG00000055208
Astro_A	ENSG00000185630
Astro_A	ENSG00000167323
Astro_A	ENSG00000227398
Astro_A	ENSG00000169641
Astro_A	ENSG00000169084
Astro_A	ENSG00000253320
Astro_A	ENSG00000197548
Astro_A	ENSG00000154240
Astro_A	ENSG00000114670
Astro_A	ENSG00000257759
Astro_A	ENSG00000166068
Astro_A	ENSG00000113578
Astro_A	ENSG00000099256
Astro_A	ENSG00000143344
Astro_A	ENSG00000175198
Astro_A	ENSG00000115504
Astro_A	ENSG00000017260
Astro_A	ENSG00000100239
Astro_A	ENSG00000147274
Astro_A	ENSG00000168310
Astro_A	ENSG00000053254
Astro_A	ENSG00000117139
Astro_A	ENSG00000104695
Astro_A	ENSG00000126870
Astro_A	ENSG00000156475
Astro_A	ENSG00000136560
Astro_A	ENSG00000185420
Astro_A	ENSG00000114805
Astro_A	ENSG00000184226
Astro_A	ENSG00000124126
Astro_A	ENSG00000074603
Astro_A	ENSG00000100505
Astro_A	ENSG00000143641
Astro_A	ENSG00000040731
Astro_A	ENSG00000171503
Astro_A	ENSG00000114331
Astro_A	ENSG00000151687
Astro_A	ENSG00000136193
Astro_A	ENSG00000134121
Astro_A	ENSG00000213160
Astro_A	ENSG00000054965
Astro_A	ENSG00000198369
Astro_A	ENSG00000047849
Astro_A	ENSG00000163644
Astro_A	ENSG00000118473
Astro_A	ENSG00000134775
Astro_A	ENSG00000197694
Astro_A	ENSG00000115109
Astro_A	ENSG00000117616
Astro_A	ENSG00000169251
Astro_A	ENSG00000105855
Astro_A	ENSG00000011295
Astro_A	ENSG00000182132
Astro_A	ENSG00000162415
Astro_A	ENSG00000151414
Astro_A	ENSG00000197182
Astro_A	ENSG00000144445
Astro_A	ENSG00000132294
Astro_A	ENSG00000166033
Astro_A	ENSG00000121067
Astro_A	ENSG00000104427
Astro_A	ENSG00000132670
Astro_A	ENSG00000074696
Astro_A	ENSG00000126214
Astro_A	ENSG00000145743
Astro_A	ENSG00000153317
Astro_A	ENSG00000055609
Astro_A	ENSG00000127527
Astro_A	ENSG00000087274
Astro_A	ENSG00000145687
Astro_A	ENSG00000075413
Astro_A	ENSG00000008294
Astro_A	ENSG00000198839
Astro_A	ENSG00000104852
Astro_A	ENSG00000189403
Astro_A	ENSG00000137145
Astro_A	ENSG00000102763
Astro_A	ENSG00000137642
Astro_A	ENSG00000163590
Astro_A	ENSG00000169851
Astro_A	ENSG00000198130
Astro_A	ENSG00000186952
Astro_A	ENSG00000166575
Astro_A	ENSG00000128656
Astro_A	ENSG00000139668
Astro_A	ENSG00000143995
Astro_A	ENSG00000120251
Astro_A	ENSG00000170456
Astro_A	ENSG00000158195
Astro_A	ENSG00000134884
Astro_A	ENSG00000138688
Astro_A	ENSG00000184787
Astro_A	ENSG00000172264
Astro_A	ENSG00000143786
Astro_A	ENSG00000047365
Astro_A	ENSG00000105953
Astro_A	ENSG00000146535
Astro_A	ENSG00000135837
Astro_A	ENSG00000175115
Astro_A	ENSG00000140740
Astro_A	ENSG00000116489
Astro_A	ENSG00000149294
Astro_A	ENSG00000148948
Astro_A	ENSG00000101746
Astro_A	ENSG00000159592
Astro_A	ENSG00000130396
Astro_A	ENSG00000064607
Astro_A	ENSG00000265491
Astro_A	ENSG00000112320
Astro_A	ENSG00000231185
Astro_A	ENSG00000182095
Astro_A	ENSG00000168575
Astro_A	ENSG00000119778
Astro_A	ENSG00000129422
Astro_A	ENSG00000261064
Astro_A	ENSG00000135090
Astro_A	ENSG00000044115
Astro_A	ENSG00000169372
Astro_A	ENSG00000085982
Astro_A	ENSG00000104290
Astro_A	ENSG00000142687
Astro_A	ENSG00000165443
Astro_A	ENSG00000144847
Astro_A	ENSG00000074657
Astro_A	ENSG00000138443
Astro_A	ENSG00000197555
Astro_A	ENSG00000183044
Astro_A	ENSG00000079156
Astro_A	ENSG00000078403
Astro_A	ENSG00000148655
Astro_A	ENSG00000134030
Astro_A	ENSG00000177694
Astro_A	ENSG00000138640
Astro_A	ENSG00000065526
Astro_A	ENSG00000103550
Astro_A	ENSG00000149633
Astro_A	ENSG00000058272
Astro_A	ENSG00000173575
Astro_A	ENSG00000175161
Astro_A	ENSG00000127914
Astro_A	ENSG00000143970
Astro_A	ENSG00000112531
Astro_A	ENSG00000140443
Astro_A	ENSG00000101752
Astro_A	ENSG00000279765
Astro_A	ENSG00000128563
Astro_A	ENSG00000231889
Astro_A	ENSG00000103091
Astro_A	ENSG00000146938
Astro_A	ENSG00000100354
Astro_A	ENSG00000070759
Astro_A	ENSG00000163681
Astro_A	ENSG00000183576
Astro_A	ENSG00000138758
Astro_A	ENSG00000067113
Astro_A	ENSG00000131323
Astro_A	ENSG00000261115
Astro_A	ENSG00000227110
Astro_A	ENSG00000165006
Astro_A	ENSG00000198408
Astro_A	ENSG00000141905
Astro_A	ENSG00000151835
Astro_A	ENSG00000232593
Astro_A	ENSG00000100650
Astro_A	ENSG00000158528
Astro_A	ENSG00000018236
Astro_A	ENSG00000116044
Astro_A	ENSG00000225783
Astro_A	ENSG00000162434
Astro_A	ENSG00000078699
Astro_A	ENSG00000100364
Astro_A	ENSG00000120616
Astro_A	ENSG00000108654
Astro_A	ENSG00000010803
Astro_A	ENSG00000165392
Astro_A	ENSG00000139364
Astro_A	ENSG00000176049
Astro_A	ENSG00000079819
Astro_A	ENSG00000196712
Astro_A	ENSG00000152495
Astro_A	ENSG00000119650
Astro_A	ENSG00000183826
Astro_A	ENSG00000136631
Astro_A	ENSG00000198105
Astro_A	ENSG00000175893
Astro_A	ENSG00000166435
Astro_A	ENSG00000083535
Astro_A	ENSG00000204217
Astro_A	ENSG00000139746
Astro_A	ENSG00000137601
Astro_A	ENSG00000160285
Astro_A	ENSG00000009413
Astro_A	ENSG00000228436
Astro_A	ENSG00000168818
Astro_A	ENSG00000137075
Astro_A	ENSG00000189079
Astro_A	ENSG00000117020
Astro_A	ENSG00000171723
Astro_A	ENSG00000104613
Astro_A	ENSG00000078674
Astro_A	ENSG00000171714
Astro_A	ENSG00000123066
Astro_A	ENSG00000185158
Astro_A	ENSG00000140396
Astro_B	ENSG00000131095
Astro_B	ENSG00000259255
Astro_B	ENSG00000041982
Astro_B	ENSG00000174776
Astro_B	ENSG00000132470
Astro_B	ENSG00000170345
